Incident Date,Incident Time,Flight ID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
17-Feb-17,0105,N105BG,C560,6000,ISM,Green,No,Orlando,Florida
17-Feb-17,0111,SWA1410,B737,10000,RWN,Green,No,Winamac,Indiana
17-Feb-17,0130,SHINR17,UH60,500,AUS,Green,No,Austin,Texas
17-Feb-17,0134,RJC072,GLF4,8000,ISM,Green,No,Orlando,Florida
17-Feb-17,0203,CFMPX,GLF5,1500,BCT,Red,No,Boca Raton,Florida
17-Feb-17,0203,N847RC,GLF4 ,1500,BCT,Red,No,Boca Raton,Florida
17-Feb-17,0209,N7BB,BE60,1200,MOD,Green,No,Modesto,California
17-Feb-17,0222,NKS185,A319,7000,LAX,Green,No,Los Angeles,California
17-Feb-17,0252,SWA1399,B737,5500,AUS,Green,No,Austin,Texas
17-Feb-17,0259,SKW5438,E170,9000,PHX,Green,No,Phoenix,Arizona
17-Feb-17,0325,DAL2565,B737,15000,ONT,Green,No,Ontario,California
17-Feb-17,0335,DAL1713,MD80,11000,BKV,Green,No,Brooksville,Florida
17-Feb-17,0335,EJA574,C56X,11000,TUS,Green,No,Tucson,Arizona
17-Feb-17,0355,UPS703,B752,2000,LIT,Green,No,Little Rock,Arkansas
17-Feb-17,0449,N123QU,G150,20000,FPR,Blue,No,Fort Pierce,Florida
17-Feb-17,0455,FDX1618,MD11,3000,IND,Green,No,Indianapolis,Indiana
17-Feb-17,0750,N800GM,C560,2000,FAT,Green,No,Fresno,California
17-Feb-17,0917,FDX1403,DC10,28000,LIT,Green,No,Little Rock,Arkansas
17-Feb-17,1154,CHOPPER5,HELO ,1200,ADS,Green,No,Dallas,Texas
17-Feb-17,1233,RDS737,B732,4000,OGG,Green,No,Kahului,Hawaii
17-Feb-17,2338,MTN7101,C208,4000,SJU,Green,No,San Juan,Puerto Rico
18-Feb-17,0010,N70EW,GLEX,1200,BCT,Red,No,Boca Raton,Florida
18-Feb-17,0025,CPZ5722,E175,3000,IAD,Green,No,Washington,District of Columbia
18-Feb-17,0031,SBS4597,SF340,1700,SJU,Green,No,San Juan,Puerto Rico
18-Feb-17,0032,PWA750,C750,3000,PIE,Green,No,St. Petersburg,Florida
18-Feb-17,0037,N2141J,P28A,4000,,Green,No,San Juan,Puerto Rico
18-Feb-17,0049,SWA1999,B737,10000,RWN,Green,No,Winamac,Indiana
18-Feb-17,0055,N225JH,SR22,8000,CHA,Green,No,Chattanooga,Tennessee
18-Feb-17,0055,SKW5518,CRJ7,3500,BNA,Blue,No,Nashville,Tennessee
18-Feb-17,0102,ASH5910,CRJ9,4500,AUS,Green,No,Austin,Texas
18-Feb-17,0111,SWA529,B737,10000,RWN,Green,No,Winamac,Indiana
18-Feb-17,0125,JBU482,E190,10000,DCA,Green,No,Washington,District of Columbia
18-Feb-17,0134,N397ME,C182,5500,RSW,Green,No,Fort Myers,Florida
18-Feb-17,0138,ASQ2863,CRJ2,3800,LFT,Green,No,Lafayette,Louisiana
18-Feb-17,0152,SKW7433,CRJ,8000,DTW,Green,No,Detroit,Michigan
18-Feb-17,0204,DAL2534,B737,20000,ATL,Green,No,Atlanta,Georgia
18-Feb-17,0208,AAY749,A320/L,16000,FWA,Green,No,Fort Wayne,Indiana
18-Feb-17,0230,SWA339,B737,5000,STL,Green,No,St. Louis   ,Missouri
18-Feb-17,0320,DAL1730,MD88,1600,CHS,Green,No,Charlestown,South Carolina
18-Feb-17,0404,UAL445J,B737,4000,LAS,Green,No,Las Vegas,Nevada
18-Feb-17,0404,UAL448J,B737,4000,LAS,Green,No,Las Vegas,Nevada
18-Feb-17,0538,SKW3436,E170,4000,BOI,Green,No,Boise,Idaho
18-Feb-17,0625,DAL2603,B752,7500,SLC,Green,No,Salt Lake City,Utah
18-Feb-17,0625,DAL2605,A320,7500,SLC,Green,No,Salt Lake City,Utah
19-Feb-17,0015,N819CF,C172,2000,LVZ,Green,No,Wilkes Barre Scranton,Pennsylvania
19-Feb-17,0045,SWA991,B737,3000,HOU,Green,No,Houston,Texas
19-Feb-17,0105,UCA4903,DH8,1000,AOO,Green,No,Altoona,Pennsylvania
19-Feb-17,0125,ASQ3920,E45X,7000,PSB,Green,No,Philipsburg,Pennsylvania
19-Feb-17,0209,AAL604,A319,2800,LAX,Green,No,Los Angeles,California
19-Feb-17,0215,N229AM,B206,1300,BFL,Green,No,Bakersfield,California
19-Feb-17,0225,SWA1812,B737 ,5500,AUS,Green,No,Austin,Texas
19-Feb-17,0305,DAL2459,MD88,3200,IAB,Green,No,Wichita,Kansas
19-Feb-17,0315,ASQ2311,E145,11500,TIK,Green,No,Oklahoma City,Oklahoma
19-Feb-17,0320,EMMA50,HELO,3000,VGT,Green,No,Las Vegas,Nevada
19-Feb-17,0328,N417DT,SR22,7000,CLE,Green,No,Cleveland,Ohio
19-Feb-17,0700,DAL1298,B739,12000,MUE,Green,No,Kamuela,Hawaii
19-Feb-17,2048,NDU78,C172,4000,STC,Green,No,St. Cloud,Minnesota
19-Feb-17,2340,HPJ170,LR45,7000,PHL,Green,No,Philadelphia,Pennsylvania
19-Feb-17,2352,FDY324,C208,8000,MDT,Green,No,Harrisburg,Pennsylvania
20-Feb-17,0055,DAL1484,MD90,15000,MSP,green,,MINNEAPOLIS,Minnesota
20-Feb-17,0108,N264WF,PC12,4000,TYS,Green,No,Knoxville,Tennessee
20-Feb-17,0125,VV1E077,B06 ,4000,54J,Green,No,DeFuniak Springs,Florida
20-Feb-17,0146,ASH6330,E75L,1500,IAH,Green,No,Houston ,Texas
20-Feb-17,0213,DAL973,MD90,3000,LGA,Green,No,New York,New York
20-Feb-17,0230,N911CN,B407,1200,OMA,Green,No,Omaha,Nebraska
20-Feb-17,0240,SKW3049,CRJ7,6000,ORD,Green,No,Chicago,Illinois
20-Feb-17,0242,NKS251,A320,1800,MCO,Green,No,Orlando,Florida
20-Feb-17,0250,EJA763,CL30,4000,PHX,Green,No,Phoenix,Arizona
20-Feb-17,0251,ABX565,B767,2000,MCO,Green,No,Orlando, Florida
20-Feb-17,0308,AAL1702,A319,10000,SEA,Green,No,Seattle,Washington
20-Feb-17,0308,ASA479,B737,10000,SEA,Green,No,Seattle,Washington
20-Feb-17,0313,EA50,R44,3000,VGT,Green,No,Las Vegas,Nevada
20-Feb-17,0325,AAL550,A321,3000,PHX,Green,No,Phoenix,Arizona
20-Feb-17,0325,WJA1494,B737 ,3000,PHX,Green,No,Phoenix,Arizona
20-Feb-17,0337,SKW4526,CRJ9,11000,SLC,Green,No,Salt Lake City,Utah
20-Feb-17,0418,UAL1053,B739/L,14000,PHL,Green,No,Philadelphia,Pennsylvania
20-Feb-17,0500,SWA5529,B737,1300,MKE,Green,No,Milwaukee,Wisconsin
20-Feb-17,0600,MHO751,C208,5000,OGG,Green,No,Kahului,Hawaii
20-Feb-17,2325,FDY334,C208 ,8000,N68,Green,No,Chambersburg,Pennsylvania
21-Feb-17,0030,SKW4648,CRJ2,6000,DTW,Green,No,Detroit,Michigan
21-Feb-17,0055,AAL2280,MD83,13500,GKY,Green,No,Arlington,Texas
21-Feb-17,0110,N700DD,BE9L,1000,1C5,Green,No,Bolingbrook,Illinois
21-Feb-17,0210,LFN04,S76 ,2500,OMA,Green,No,Omaha,Nebraska
21-Feb-17,0215,TKM22,CL30 ,4200,FXE,Green or Red,No,Fort Lauderdale,Florida
21-Feb-17,0222,N9964L,C172,1400,FUL,Green,No,Fullerton,California
21-Feb-17,0224,N6516K,S76,1500,EMT,Green,No,El Monte,California
21-Feb-17,0230,ENY3633,E145,16000,RFD,Green,No,Chicago-Rockford,Illinois
21-Feb-17,0243,NKS575,A320,500,FLL,Green,No,Fort Lauderdale,Florida
21-Feb-17,0305,SKW5930,CRJ7,35000,ABI,Green,No,Abilene,Texas
21-Feb-17,0310,N215BB,H25B,3000,PSF,Green,No,Pittsfield,Massachusetts
21-Feb-17,0350,FDX1607,B752,5000,IND,Green,No,Indianapolis,Indiana
21-Feb-17,0420,N632SD,HELO,1500,PTK,Green,No,Waterford,Michigan
21-Feb-17,0510,DAL65,B77L ,2200,LAX,Green,No,Los Angeles,California
21-Feb-17,0614,URF139,PC12,4500,RIC,Green,No,Richmond,Virginia
21-Feb-17,1220,N577AC,LJ45,7000,PHX,Green,No,Phoenix,Arizona
21-Feb-17,2355,N137BC,P28A,2500,SIG,Green,No,San Juan,Puerto Rico
22-Feb-17,0023,EPIA521,C172,5000,LAL,Green,No,Lakeland,Florida
22-Feb-17,0025,UAL1642,B737,3000,ORD,Green,No,Chicago,Illinois
22-Feb-17,0030,N836BA,B737,3000,ORD,Green,No,Chicago,Illinois
22-Feb-17,0042,SWA326,B737,6000,MCI,Green,No,Kansas City,Missouri
22-Feb-17,0042,SWA392,B737,6000,MCI,Green,No,Kansas City,Missouri
22-Feb-17,0100,EDV4007,CRJ9,3000,CVG,Green,No,Covington,Kentucky
22-Feb-17,0116,JIA5138,CRJ2,5000,CAK,Green,No,Akron,Ohio
22-Feb-17,0135,RBA4520,E75S,5000,MKC,Green,No,Kansas City,Missouri
22-Feb-17,0205,NKS425,A321/L,6000,FLL,Green,No,Fort Lauderdale,Florida
22-Feb-17,0320,SKW471F,CRJ2,7500,TUS,Green,No,Tucson,Arizona
22-Feb-17,0339,INTEL63,C12,8000,FHU,Green,No,Fort Huachuca,Arizona
22-Feb-17,0345,ALOMA40,DCH7,11500,ELP,Blue,No,El Paso ,Texas
22-Feb-17,0412,N48862,C172,2200,EMT,Green,No,El Monte,California
22-Feb-17,0500,CPZ5709,E75S,11000,LAX,Green,No,Los Angeles,California
22-Feb-17,0515,SKW3019,CRJ2,11000,TUS,Green,No,Tucson,Arizona
22-Feb-17,0547,MHO751,C208,3500,OGG,Green,No,Kahului,Hawaii
22-Feb-17,0554,SKULL98,H60,UNKN,ABQ,UNKN,No,Albuquerque,New Mexico
22-Feb-17,0651,SKW4926,E75S,5100,SJC,Green,No,San Jose,California
22-Feb-17,0835,CG2308,CN235,1000,CRP,Green,No,Corpus Christi,Texas
22-Feb-17,0931,C2306,CN35,1000,CRP,Green,No,Corpus Christi,Texas
22-Feb-17,2353,N55V,MO20,1800,IND,Green,No,Indianapolis,Indiana
23-Feb-17,0000,N44792,P28A,3700,RFD,Green,No,Chicago-Rockford,Illinois
23-Feb-17,0040,Warrior,UH1Y,2000,NCA,Green,No,Jacksonville,North Carolina
23-Feb-17,0138,RPA4520,E75S ,5000,MCI,Green,No,Kansas City ,Missouri
23-Feb-17,0214,AWI4196,CRJ2,12000,PHL,Green,No,Philadelphia,Pennsylvania
23-Feb-17,0214,Multiple,B757,14000,PHL,Green,No,Philadelphia,Pennsylvania
23-Feb-17,0214,PDT4944,DH8A,9000,PHL,Green,No,Philadelphia,Pennsylvania
23-Feb-17,0241,AWI4207,CRJ2,12000,PHL,Green,No,Philadelphia,Pennsylvania
23-Feb-17,0241,Multiple,UNKN,UNKN,PHL,Blue-Green,No,Philadelphia,Pennsylvania
23-Feb-17,0247,N1571T,C172,2500,POC,Green,No,La Verne,California
23-Feb-17,0338,N7571T,C82R,2500,POC,Green,No,La Verne,California
23-Feb-17,0345,SWA122,B737,3000,LAS,Green,No,Las Vegas,Nevada
23-Feb-17,0350,DAL2627,A320,10000,DEN,Green,No,Denver,Colorado
23-Feb-17,0447,SWA3993,B737,2500,MDW,Green,No,Chicago ,Illinois
23-Feb-17,0517,UAL1420,B737,3000,CLE,Green,No,Cleveland,Ohio
23-Feb-17,0630,JBU670,A320,5000,SJC,Green,No,San Jose,California
23-Feb-17,0631,FFT1737,A320,7000,SJC,Green,No,San Jose,California
24-Feb-17,0001,SKW4772,CRJ2,5000,DTW,Green,No,Detroit,Michigan
24-Feb-17,0006,DAL1343,B739,3000,DTW,,,ROMULUS,
24-Feb-17,0025,NKS678,A320,5000,DTW,Green,No,Detroit,Michigan
24-Feb-17,0050,STEEL50,H60,1500,BHM,Red,No,Birmingham,Alabama
24-Feb-17,0110,HOBBY90,2/C130,4000,5R2,Green,No,Ocean Springs,Mississippi
24-Feb-17,0120,NKS118,A320,5000,DET,Green,No,Detroit,Michigan
24-Feb-17,0158,SRY1130,E120,2000,PKB,Green,No,Parkersburg,West Virginia
24-Feb-17,0158,VIA1130,E120 ,2000,PKB,UNKN,No,Parkersburg,West Virginia
24-Feb-17,0215,N2846A,P28A,2600,DWH,Green,No,Houston,Texas
24-Feb-17,0218,SWA4427,B737,22000,FIM,Green,No,Fillmore,California
24-Feb-17,0230,DAL085,B767,25000,ATL,Green,No,Atlanta ,Georgia
24-Feb-17,0230,DAL85,B763,25000,ODF,Green,No,Toccoa,Georgia
24-Feb-17,0240,ROPER71,C130,4000,AFW,Blue,No,Fort Worth,Texas
24-Feb-17,0250,SWA2779,B737,11000,ELP,Green,No,El Paso ,Texas
24-Feb-17,0302,ABX921,B762,8000,HRL,Green,No,Harlingen,Texas
24-Feb-17,0305,BEEF91,F18,12000,CZQ,Green,No,Fresno,California
24-Feb-17,0340,RDDL406,C172,1600,DAB,Green,No,Daytona Beach,Florida
24-Feb-17,0342,CPZ6081,E170,11000,SJC,Green,No,San Jose,California
24-Feb-17,0350,RPA4592,E175,23000,HOU,Green,No,Houston ,Texas
24-Feb-17,0409,SWA1798,B737,14000,TUS,Green,No,Tucson,Arizona
24-Feb-17,0430,UAL1129,A320,3500,VNY,Green,No,Van Nuys,California
24-Feb-17,0455,JIA5304,CRJ2,10000,BFM,Green,No,Mobile,Alabama
24-Feb-17,0905,UAL91,B777,3000,TEB,Green,No,Teterboro,New Jersey
24-Feb-17,1038,FDX1431,B763,1400,JFK,Green,No,New York,New York
25-Feb-17,0015,N890MB,C172,1000,POU,Green,No,Poughkeepsie,New York
25-Feb-17,0017,AAL1887,E190,15000,ADW,Green,No,Camp Springs,Maryland
25-Feb-17,0050,N111RM,BE36 ,1100,BCT,Red,No,Boca Raton,Florida
25-Feb-17,0055,N111LM,BE33,1100,BCT,Red,No,Boca Raton,Florida
25-Feb-17,0107,RPA4451,E75S,1400,MIA,Green,No,Miami,Florida
25-Feb-17,0108,AAL2236,MD83,7000,DFW,Green,No,Dallas-Fort Worth,Texas
25-Feb-17,0112,N913SH,FA20,3000,FSD,Green,No,Sioux Falls,South Dakota
25-Feb-17,0115,WIG7463,C208,6000,PIT,Green,No,Pittsburgh,Pennsylvania
25-Feb-17,0125,DAL2381,B737,17000,CAE,Green,No,Columbia,South Carolina
25-Feb-17,0125,TROOPER2,HELO ,1800,DET,Green,No,Detroit,Michigan
25-Feb-17,0129,AWI4078,CRJ2,10000,CXR,Green,No,Chardon,Ohio
25-Feb-17,0139,ASQ4027,E145,7500,ELP,Green,No,El Paso ,Texas
25-Feb-17,0237,N35063,C172,4500,IND,Green,No,Indianapolis,Indiana
25-Feb-17,0338,ASH6014,E75S (Embraer - ERJ,35000,LBY,Green,No,Hattiesburg,Mississippi
25-Feb-17,0345,AAL2325,B738,10000,RBV,Green,No,Robbinsville,New Jersey
25-Feb-17,0348,SWA950,B737,10000,DEN,Green,No,Denver,Colorado
25-Feb-17,0350,N528KW,C560,6000,HEF,Green,No,Manassas,Virginia
25-Feb-17,0410,SWA1791,B737,15000,SMF,Green,No,Sacramento,California
25-Feb-17,0438,SKW4924,E170,3100,SFO,Green,No,San Francisco,California
25-Feb-17,0445,SKW4545,CRJ7,6000,TUS,Green,No,Tucson,Arizona
25-Feb-17,0605,UAL1806,B737,4000,SFO,Green,No,San Francisco,California
25-Feb-17,0623,AAL1787,A321,7500,PDX,Green,No,Portland,Oregon
25-Feb-17,0652,SKW4628,CRJ2,12000,PDT,Blue,No,Pendleton,Oregon
25-Feb-17,0814,ASA893,B737,10000,HNL,Green,No,Honolulu,Hawaii
25-Feb-17,2335,A85,R44,1200,CRE,Green,No,North Myrtle Beach,South Carolina
25-Feb-17,2335,UNKN,R44 ,1000,MYR,Green,No,Myrtle Beach,South Carolina
26-Feb-17,0030,N426SE,PA32,3000,EVB,Blue,No,New Smyrna Beach,Florida
26-Feb-17,0115,111FP,PA28,1400,PIE,Green,No,St. Petersburg-Clearwater,Florida
26-Feb-17,0138,EJA392,E55P,3500,SUA,Green,No,Stuart,Florida
26-Feb-17,0152,SKW4581,CRJ2 ,9800,MAF,Green,No,Midland,Texas
26-Feb-17,0152,SKW5418,CRJ2,9800,MAF,Blue,No,Midland,Texas
26-Feb-17,0157,AAL1207,B737/L,29000,ATL,Green,No,Atlanta,Georgia
26-Feb-17,0217,CSE472,DA40 ,4000,PHX,Green,No,Phoenix,Arizona
26-Feb-17,0217,OXF472,DA40,4000,PHX,Green,No,Phoenix,Arizona
26-Feb-17,0245,ASA247,B737,3000,SFO,Green,No,San Francisco,California
26-Feb-17,0250,N441MR,R44,1500,HIO,Green,No,Portland,Oregon
26-Feb-17,0319,JUS196,DC91,2000,LRD,Green,No,Laredo,Texas
26-Feb-17,0335,N815DH,CRUZ,1600,ADS,Green,No,Addison, Texas
26-Feb-17,0340,ASQ5247,CRJ2,14000,ATL,Green,No,Atlanta,Georgia
26-Feb-17,0344,AAL995,B77W,6000,MIA,Green,No,Miami,Florida
26-Feb-17,0350,UAL1983,A320,26000,MXE,Green,No,Philadelphia,Pennsylvania
26-Feb-17,0400,CPZ5731,E170,2200,LAX,Blue,No,Los Angeles,California
26-Feb-17,0404,SWA2132,B737,7000,TUS,Green,No,Tucson,Arizona
26-Feb-17,0413,SKW323W,CRJ2,14000,FAT,Green,No,Fresno,California
26-Feb-17,0415,JBU2079,A320,1300,LGB,Green,No,Long Beach,California
26-Feb-17,0422,DAL2241,B752,7500,SAT,Blue,No,San Antonio,Texas
26-Feb-17,0430,N456SW,GLF4,7000,OAK,Blue,No,Oakland,California
26-Feb-17,0553,SWA5163,B737,2300,LAX,Green,No,Los Angeles,California
26-Feb-17,0630,CPZ6030,E170,10000,ELP,Green,No,El Paso   ,Texas
26-Feb-17,0630,WJA1512,B738,2500,LAX,Green,No,Los Angeles,California
26-Feb-17,0631,AIJ2972,A320,2400,LAX,Green,No,Los Angeles,California
26-Feb-17,0633,SCX609,B737,7000,PHX,Green,No,Phoenix,Arizona
26-Feb-17,0655,MSQT42,P28A ,3500,PHX,Green,No,Phoenix,Arizona
26-Feb-17,1135,N520DT,EC120,1000,SAT,Green,No,San Antonio,Texas
26-Feb-17,1140,SAPD1,Helo,1500,SAN,Green,No,San Diego,California
26-Feb-17,1300,POL1,EC120,1500,SAT,Green,No,San Antonio,Texas
27-Feb-17,0005,N686BD,HELO,1100,TLH,Green,No,Tallahassee,Florida
27-Feb-17,0030,Multiple,UNKN,3000,EVB,Blue,No,New Smyrna Beach,Florida
27-Feb-17,0033,N737WR,C172 ,1500,DAB,Blue,No,Daytona Beach,Florida
27-Feb-17,0059,N38GM,R22,3800,DLH,Red,No,Duluth,Minnesota
27-Feb-17,0115,FDY221,C208,2000,IAD,Green,No,Chantilly ,Virginia
27-Feb-17,0116,N111FP,P28A ,1400,PIE,Green,No,St. Petersburg-Clearwater,Florida
27-Feb-17,0225,ASQ253T,E145 ,17000,COL,Green,No,Colts Neck,New Jersey
27-Feb-17,0225,ASQ5215,CRJ,17000,ACY,Green,No,Atlantic City,New Jersey
27-Feb-17,0310,MSQT421,P28A,4500,PHX,Green,No,Phoenix,Arizona
27-Feb-17,0315,N108PT,C172,6000,PVD,Green,No,Providence,Rhode Island
27-Feb-17,0335,JBU623,A321,8000,EMT,Green,No,El Monte,California
27-Feb-17,0430,ASH5765,CRJ9,6000,PHX,Green,No,Phoenix,Arizona
27-Feb-17,0515,SKW4927,E170,2500,LAX,Green,No,Los Angeles,California
27-Feb-17,0548,SKW5925,CRJ2,3000,BUR,Green,No,Burbank,California
27-Feb-17,0740,CAHP21,GA8,6500,SMF,Red,No,Sacramento,California
27-Feb-17,0740,CHP21,HELO,1000,SMF,Red, No,Sacramento,California
27-Feb-17,2330,N5PT,C172,1000,BAF,Green,No,Westfield-Springfield,Massachusetts
27-Feb-17,2350,JBU1159,E190,4000,PHL,Green,No,Philadelphia,Pennsylvania
28-Feb-17,0034,N2A,BLIMP,2500,BKL,Green,No,Cleveland,Ohio
28-Feb-17,0034,WYM405,SH36,3500,DDP,Green,No,San Juan,Puerto Rico
28-Feb-17,0136,SWA2232,B737,1700,AUS,Green,No,Austin,Texas
28-Feb-17,0220,LN266RD,BE9L,7300,ABQ,Green,No,Albuquerque,New Mexico
28-Feb-17,0231,UAL1439,A320,4000,LGA,Green,No,New York,New York
28-Feb-17,0318,ASQ4354,E145,3000,ICT,Green,No,Wichita,Kansas
28-Feb-17,0509,AAY519,MD83,3200,LAS,Green,No,Las Vegas,Nevada
28-Feb-17,0545,MEDVAC2,B407,1000,GXY,Green,No,Greeley,Colorado
28-Feb-17,0621,FDX1807,MD11,5000,OAK,Green,No,Oakland,California
28-Feb-17,0945,AAH218,B737,9000,OGG,Green,No,Kahului,Hawaii
28-Feb-17,1227,TSU215,B722,7000,ELP,Green,No,El Paso   ,Texas
1-Mar-17,0035,UNKN,SH36,3500,SJU,Green,No,San Juan,Puerto Rico
1-Mar-17,0115,EDV3977,CRJ2,3500,CVG,Green,No,Covington,Kentucky
1-Mar-17,0147,UTAH52,K35R,6500,OGD,Green,No,Ogden,Utah
1-Mar-17,0210,POLC1,HELO,1600,TUL,Green,No,Tulsa,Oklahoma
1-Mar-17,0210,TULSA1,HELO,1500,TUL,Green,No,Tulsa,Oklahoma
1-Mar-17,0221,N266RD,BE9L,7300,ABQ,Green,No,Albuquerque,New Mexico
1-Mar-17,0250,SKW4922,CRJ7,3000,LAX,Green,No,Los Angeles,California
1-Mar-17,0250,SKW4923,CRJ7,3000,LAX,Green,No,Los Angeles,California
1-Mar-17,0302,SWA4767,B737,9500,BHM,Green,No,Birmingham,Alabama
1-Mar-17,0311,CPZ5845,E170,1000,SAN,Green,No,San Diego,California
1-Mar-17,0425,SWA255,B737,10000,SLC,Green,No,Salt Lake City,Utah
1-Mar-17,0447,N655PV,B429,5000,OAK,Green,No,Oakland,California
1-Mar-17,0510,FDX1257,B757,3600,MEM,Green,No,Memphis,Tennessee
1-Mar-17,0512,WJA1495,B738,5000,PHX,Green,No,Phoenix,Arizona
1-Mar-17,0520,AJI663,LJ35,7000,LUB,Green,No,Lubbock,Texas
1-Mar-17,0640,AAL89,B738,13000,PVU,Green,No,Provo,Utah
1-Mar-17,2343,N560BL,C560,1500,CHS,Green,No,Charleston,South Carolina
1-Mar-17,2355,G95681,AH64,1000,MNI,Green,No,Manning,South Carolina
2-Mar-17,0103,AAL1747,A319,8000,ILM,Green,No,Wilmington,North Carolina
2-Mar-17,0122,UAL1241,B739,12000,IAH,Red,No,Houston,Texas
2-Mar-17,0225,ASQ5342,CRJ2,2500,EVV,Green,No,Evansville,Indiana
2-Mar-17,0230,URF122,PC12,2000,OAK,Green,No,Oakland,California
2-Mar-17,0257,SKA5438,CRJ7,10000,TUS,Green,No,Tucson,Arizona
2-Mar-17,0257,SKW5438,CRJ9,10000,TUS,Green,No,Tucson,Arizona
2-Mar-17,0259,109EX,A109,1100,SNA,Green,No,Santa Ana,California
2-Mar-17,0259,N109EX,A109,1100,SNA,Green,No,Santa Ana,California
2-Mar-17,0300,BALL56,TEX2,1600,SHV,Green,No,Shreveport,Louisiana
2-Mar-17,0303,FDX1387,A308,6000,SNA,Green,No,Santa Ana,California
2-Mar-17,0307,RPA3401,E170,4000,TEB,Green,No,Teterboro,New Jersey
2-Mar-17,0330,MEDEVC1,HELO,4500,BOI,Green,No,Boise,Idaho
2-Mar-17,0335,LKS1,HELO,4500,BOI,Green,No,Boise,Idaho
2-Mar-17,0337,N626DT,C182,2500,EMT,Green,No,El Monte,California
2-Mar-17,0340,N5399J,C172,5500,RIV,Green,No,Riverside,California
2-Mar-17,0410,EJA364,C680,3000,PHL,Green,No,Philadelphia,Pennsylvania
2-Mar-17,0449,SKW4545,CRJ7,11000,TUS,Green,No,Tucson,Arizona
2-Mar-17,0945,AAL1774,A320,2500,EWR,Green,No,Newark,New Jersey
2-Mar-17,2225,HAWK423,MH60,3000,NFG,Green,No,Oceanside,California
3-Mar-17,0050,TN990H,C680,2000,BCT,Green,No,Boca Raton,Florida
3-Mar-17,0058,DAL1679,B752,8500,ATL,Green,No,Atlanta,Georgia
3-Mar-17,0105,ASQ4370,E45X,6000,IAH,Green,No,Houston,Texas
3-Mar-17,0130,N13056,C172,3000,F00,Green,No,Bonham,Texas
3-Mar-17,0137,N1492U,C182,25,IAH,Green,No,Houston,Texas
3-Mar-17,0214,N4847G,C172,6700,BJC,Green,No,Denver,Colorado
3-Mar-17,0235,CPZ6055,E175,2200,LAX,Green,No,Los Angeles,California
3-Mar-17,0237,FWK47,C25B,2200,HHR,Green,No,Hawthorne,California
3-Mar-17,0305,SWA1806,B737,7000,PHX,Red,No,Phoenix,Arizona
3-Mar-17,0328,NDU531,C172,3800,IWA,Green,No,Phoenix,Arizona
3-Mar-17,0406,N43381,C172 ,UNKN,GYI,Green,No,Sherman-Denison,Texas
3-Mar-17,0406,N73381,???,2500,GYI,Green,No,Sherman-Denison,Texas
3-Mar-17,0406,SWA3628,B737,34000,TOC,Green,No,Toccoa,Georgia
3-Mar-17,0407,N319FT,P28A,3500,VNY,Green,No,Van Nuys,California
3-Mar-17,0520,UAL222,A320,3000,LAX,Green,No,Los Angeles,California
3-Mar-17,0526,N3547L,C172,6300,DEN,Green,No,DENVER,Colorado
3-Mar-17,0603,SKW235Z,CRJ7,1000,BFL,Green,No,Bakersfield,California
3-Mar-17,0620,JBU333,A320,2000,SJU,Green,No,San Juan,Puerto Rico
3-Mar-17,0717,UAL1182,B737,7000,OGG,Green,No,Kahului,Hawaii
3-Mar-17,0728,UAL1445,B739,24000,MOD,Green,No,Modesto,California
3-Mar-17,0731,TV7,AS50,2000,BUR,Blue,No,Burbank,California
3-Mar-17,0731,TV9,AS50,2000,BUR,Green,No,Burbank,California
3-Mar-17,0805,RVN1,Helo,500,RNO,Green,No,Reno,Nevada
3-Mar-17,1018,FDX1447,MD11,1200,ORD,Red,No,Chicago,Illinois
3-Mar-17,1018,FDX1706,DC10,1200,ORD,Red,No,Chicago,Illinois
4-Mar-17,0008,SWA1704,B737,6000,BWI,Blue,No,Baltimore,Maryland
4-Mar-17,0305,UAL591,B738,10500,PTK,Green,No,Pontiac,Michigan
4-Mar-17,0313,N3495A,CH7A,5500,SAC,Green,No,Sacramento,California
4-Mar-17,0317,EDV4078,CRJ9,3000,DSM,Green,No,Des Moines,Iowa
4-Mar-17,0328,N531ND,C172 ,3800,IWA,Green,No,Phoenix,Arizona
4-Mar-17,0332,N20315,C182,7000,VNY,Green,No,Van Nuys,California
4-Mar-17,0443,N83865,C182,1900,CVG,Green,No,Covington,Kentucky
4-Mar-17,0451,FFT1273,A320,10000,LAX,Green,No,Los Angeles,California
4-Mar-17,0513,SKW5392,E75L,5000,SFO,Green,No,San Francisco,California
4-Mar-17,0530,ASH5755,CRJ9,1000,LGB,Green,No,Long Beach,California
4-Mar-17,0633,FB1,AS50,2000,DVT,Green,No,Phoenix,Arizona
4-Mar-17,0733,FIREBD1,AS50 ,2000,PHX,Green,No,Phoenix,Arizona
4-Mar-17,0748,CMP303,B738,17000,SLI,Green,No,Los Alamitos,California
4-Mar-17,2340,RPA4517,E170,6000,PHL,Green,No,Philadelphia,Pennsylvania
5-Mar-17,0157,DAL882,A320,1700,GRR,Green,No,Grand Rapids,Michigan
5-Mar-17,0200,N930EM,AS350,1000,DEN,Green,No,Denver,Colorado
5-Mar-17,0330,AAL938,B737,800,SJU,Green,No,San Juan,Puerto Rico
5-Mar-17,0338,JBU623,A321,15000,ONT,Green,No,Ontario,California
5-Mar-17,0428,SWA5778,B737,12000,RAL,Green,No,Riverside,California
