Incident Date,Incident Time,Flight ID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State ,,
26-Oct-15,0430,FDX948,B777,8000,HNL,Green,No,Honolulu,Hawaii,,
26-Oct-15,0457,CHP37,C206,3500,OAK,Green,No, Oakland,California,,
26-Oct-15,0515,KAI96,C560,3000,OAK,Green,No,Oakland,California,,
26-Oct-15,2312,N7607H,C182/U,3900,ECB,Green,No,Newcombe,Kentucky,,
26-Oct-15,2324,TCF3472,E170,6000,CMH,Green,No,Columbus   ,Ohio,,
26-Oct-15,2325,ENY3440,E145/L,11000,CMH,Green,No,Columbus   ,Ohio,,
27-Oct-15,0013,WYM405,SH36,7000,BQN,Green,No,Aguadilla,Puerto Rico,,
27-Oct-15,0029,N318JS,CL30,10000,FLL,Green,No,Fort Lauderdale ,Florida,,
27-Oct-15,0100,SWA384,B737,11000,ALB,Green,No,Albany ,New York,,
27-Oct-15,0140,AAL1206,MD88,2000,MSP,Green,No,Minneapolis,Minnesota,,
27-Oct-15,0141,N553TP,P28A,1000,OAK,Green,No,Oakland,California,,
27-Oct-15,0200,NKS680,A319,1100,FLL,Green,No,Fort Lauderdale ,Florida,,
27-Oct-15,0208,N853RS,R44,1000,SMO,Green,No,Santa Monica,California,,
27-Oct-15,0220,N373LF,EC35,2300,PIT,Green,No,Pittsburgh,Pennsylvania,,
27-Oct-15,0230,SKW6356,CRJ2,5300,PAO,Green,No,Palo Alto,California,,
27-Oct-15,0247,N427EP,C172,1000,CCR,Green,No,Concord,California,,
27-Oct-15,0249,MSQT831,P28A,5000,BLH,Green,No,Blythe,California,,
27-Oct-15,0251,LIFEFL3,EC35 (EUROCOPTER -,2300,PIT,Green,No,Pittsburgh,Pennsylvania,,
27-Oct-15,0330,SWA2593,B733,10000,SAN,Red,No,San Diego,California,,
27-Oct-15,0340,N560US,F2TH,1000,SAT,Green,No,San Antonio,Texas,,
27-Oct-15,0340,SWA1952,B737,1000,SAT,Green,No,San Antonio,Texas,,
27-Oct-15,0346,ASA456,B738,2000,LAX,Green,No,Los Angeles,California,,
27-Oct-15,0358,MULTIPLE,,1000,SAT,Green,No,San Antonio,Texas,,
27-Oct-15,0600,N41223,P28A,3500,SNA,Green,No,Santa Ana,California,,
27-Oct-15,1013,CG6531,HELO,1100,SFO,Green,No,San Francisco,California,,
27-Oct-15,1100,ASQ4374,E145/L,10000,GSH,Green,No,Goshen,Indiana,,
27-Oct-15,1121,AAL2272,MD82 (BOEING - MD-8,2000,SAT,Green,No,San Antonio,Texas,,
27-Oct-15,1213,SKY4,B06,2000,SAT,Green,No,San Antonio,Texas,,
27-Oct-15,2253,ASQ4421,CRJ2,3000,PVG,Green,No,Norfolk,Virginia,,
27-Oct-15,2328,N1BX,GLF4,11000,PVD,Green,No,Providence,Rhode Island,,
27-Oct-15,2340,DAL1981,A320,2000,MSP,Green,No,Minneapolis,Minnesota,,
28-Oct-15,0005,DECOY69,C17,11000,4R1,Red,No,Lumberton,Mississippi,,
28-Oct-15,0044,G6573,HH65,2000,STX,Green,No,St. Croix,Virgin Islands,,
28-Oct-15,0116,N410AB,PA28,5500,IWS,Green,No,Houston,Texas,,
28-Oct-15,0124,JBU1234,E190,5000,MCO,Green,No,Orlando,Florida,,
28-Oct-15,0135,SWA223,B737,4200,BNA,Green,No,Nashville,Tennessee,,
28-Oct-15,0226,NKS676,A319,9000,MCO,Green,No,Orlando,Florida,,
28-Oct-15,0240,CMP434,B738,9000,MCO,Green,No,Orlando,Florida,,
28-Oct-15,0250,UPS1291,A306,23000,LEX,Green,No,LEXINGTON,Kentucky,,
28-Oct-15,0255,UPS1275,MD11,24600,BWG,Green,No,Bowling Green,Kentucky,,
28-Oct-15,0306,N426RM,P28A,5500,BIL,Green,No,Billings ,Montana,,
28-Oct-15,0341,N444ND,P28A (AICSA - Arche,1000,PBI,Green,No,West Palm Beach ,Florida,,
28-Oct-15,0355,UAL33L,B737,10000,ONT,Green,No,Ontario,California,,
28-Oct-15,0405,UAL1579,B739 (BOEING - 737-,2000,LAX,Green,No,Los Angeles,California,,
28-Oct-15,0409,AAL563,A320,1600,SAN,Green,No,San Diego,California,,
28-Oct-15,0413,UAL488,B752,20000,SLI,Green,No,Los Alamitos,California,,
28-Oct-15,0450,SWA66,B737,8000,HOU,Orange,No,Houston,Texas,,
28-Oct-15,0500,SWA2489,B737,5200,LVK,Green,No,Livermore,California,,
28-Oct-15,0525,N443PA,P28A,3500,DVT,White,No,Phoenix,Arizona,,
28-Oct-15,0532,FDX582,MC11,8000,SFO,Green,No,San Francisco,California,,
28-Oct-15,2350,LAK331,C560,3000,CVG,Green,No,Covington,Kentucky,,
28-Oct-15,2351,PDT4795,DH8,7000,CJR,Green,No,Culpeper,Virginia,,
29-Oct-15,0040,CG6573,AS65,2000,COY,Green,No,St. Croix,Virgin Islands,,
29-Oct-15,0100,FLNT816,C206,3500,HOU,Green,No,Houston,Texas,,
29-Oct-15,0137,CPT7765,C208,6100,SLC,Green,No,Salt Lake City,Utah,,
29-Oct-15,0142,RSP450,C525,UNKN,OAK,Green,No,Oakland,California,,
29-Oct-15,0155,AAL1744,E190,2500,BDL,Green,No,Windsor Locks,Connecticut,,
29-Oct-15,0206,N3399,B206,1500,IND,Green,No,Indianapolis,Indiana,,
29-Oct-15,0222,ASQ2842,E145,3000,JLN,Green,No,Joplin,Missouri,,
29-Oct-15,0223,EJM450,C525 (CESSNA - 525,2000,OAK,Green,No,Oakland,California,,
29-Oct-15,0242,N991TW,CL60,4000,SMF,Green,No,Sacramento,California,,
29-Oct-15,0253,N913TA,C152,3000,BVO,Green,No,Bartlesville,Oklahoma,,
29-Oct-15,0308,FFT1134,A320,3000,STL,Green,No,St. Louis,Missouri,,
29-Oct-15,0400,DAL759,MD90,7000,GEG,Green,No,Spokane    ,Washington,,
29-Oct-15,0500,SWA166,B737 (BOEING - 737-,8000,HOU,Orange,No,Houston,Texas,,
29-Oct-15,0511,DAL2215,B712,3000,PDX,Green,No,Portland,Oregon,,
29-Oct-15,2231,JBU1098,E190,7000,HFD,Green,No,Hartford,Connecticut,,
29-Oct-15,2240,N201WR,FA20,1000,PHL,Green,No,Philadelphia,Pennsylvania,,
29-Oct-15,2250,N926FM,E135,4000,UNV,Green,No,State College,Pennsylvania,,
29-Oct-15,2315,UCA856,DH8/B,2000,PVD,Green,No,Providence,Rhode Island,,
29-Oct-15,2329,SWA1361,B737,3200,ORL,Green,No,Orlando,Florida,,
29-Oct-15,2340,N191JR,BE90,2500,BNA,Green,No,Nashville,Tennessee,,
29-Oct-15,2358,P2,HELO,1000,ORL,UNKN,No,Orlando,Florida,,
30-Oct-15,0036,AAL1740,A320,17000,CLT,Green,No,Charlotte,North Carolina,,
30-Oct-15,0100,OMHA87A,AS350,3500,DTW,Green,No,Detroit,Michigan,,
30-Oct-15,0111,SWA2075,B737,2500,OKC,Green,No,Oklahoma City,Oklahoma,,
30-Oct-15,0116,N1206U,C172,2000,FXE,Blue-Purple,No,Fort Lauderdale,Florida,,
30-Oct-15,0125,SWA2126,B737,3000,LAX,Green,No,Los Angeles,California,,
30-Oct-15,0231,SOO124,B737,2500,STL,Green,No,St. Louis,Missouri,,
30-Oct-15,0242,AAL545,A321,4000,PHX,Green,No,Phoenix,Arizona,,
30-Oct-15,0310,SKW2877,CRJ2,3000,LAX,Green,No,Los Angeles,California,,
30-Oct-15,0317,SWA2010,B737,5000,PAO,Green,No,Palo Alto,California,,
30-Oct-15,0338,AAL1324,B738,8000,MIA,Green,No,Miami,Florida,,
30-Oct-15,0435,N407LM,B407 (BELL - 407),800,ORL,Green,No,Orlando,Florida,,
30-Oct-15,0614,IDAHO45,C206,1700,SNS,Red,No,Salinas,California,,
30-Oct-15,0750,SF70,2/H60,7000,SAN,Green,No,San Diego,California,,
30-Oct-15,1111,FFT1016,A319,UNKN,PHL,Green-Yellow,Yes,PHILADELPHIA,Pennsylvania,,
30-Oct-15,1510,N713SQ,P28,1100,ORL   ,Green,No,Orlando,Florida,,
30-Oct-15,2330,DAL885,MD88,11000,ATL  ,UNKN,No,Atlanta,Georgia,,
30-Oct-15,2330,MRA609,C208,UNKN,LDM,Green,No,Ludington,Michigan,,
31-Oct-15,0048,ASQ437T,E45X,25000,EKM,Green,No,Elkhart   ,Indiana,,
31-Oct-15,0048,UAL794,A320,33000,EKM,Green,No,Elkhart   ,Indiana,,
31-Oct-15,0108,ENY3130,E145,4000,ORD,Green,No,Chicago,Illinois,,
31-Oct-15,0113,KAP720,C402 (CESSNA - 402),4500,SUS,Green,No,St. Louis,Missouri,,
31-Oct-15,0115,DAL2194,MD88,4000,PHL,Green,No,Philadelphia,Pennsylvania,,
31-Oct-15,0116,ASQ4703,E135 (EMBRAER - EMB,3000,IAH,Green,No,Houston,Texas,,
31-Oct-15,0127,N1327Y,C172 (CESSNA - 172),4500,LAN     ,Green,No,Lansing,Michigan,,
31-Oct-15,0137,N120DE,HELO,1500,LAX,Green,No,Los Angeles,California,,
31-Oct-15,0146,RCH807,C17 (BOEING - C-17,5000,ACY,Green,No,Atlantic City,New Jersey,,
31-Oct-15,0150,QXE97,DH8D,300,MFR,Green,No,Medford,Oregon,,
31-Oct-15,0152,LBQ840,TBM7 (SOCATA - TBM-,16000,MSL,Green,No,Muscle Shoals,Alabama,,
31-Oct-15,0155,OMAHA87A,AS350 (EUROCOPTER -,3500,DTW,Green,No,Detroit   ,Michigan,,
31-Oct-15,0213,SKW536R,CRJ7,6000,SAT,Green,No,San Antonio,Texas,,
31-Oct-15,0230,ENY3117,CRJ7,2200,JAN,Green,No,Jackson,Mississippi,,
31-Oct-15,0239,N86GA,BE30 (BEECH - 300 S,6000,BTR,White,No,Baton Rouge,Louisiana,,
31-Oct-15,0242,N2108Z,C172,1500,CRQ,Green,No,Carlsbad,California,,
31-Oct-15,0300,DAL761,A319/A320,UNKN,BIL,Blue,No,Billings,Montana,,
31-Oct-15,0302,UAL563,A320/L,36000,BIL,Blue,No,Billings,Montana,,
31-Oct-15,0308,N430RM,P28A,4000,BIL,Blue,No,Billings,Montana,,
31-Oct-15,0311,FDX1222,DC10 (BOEING - MD-1,12000,PGY,Green,No,San Diego,California,,
31-Oct-15,0320,DAL612,B767,11000,LAX,Green,No,Los Angeles,California,,
31-Oct-15,0400,VRD879,A320,2500,LAX,Green,No,Los Angeles,California,,
31-Oct-15,0413,AAL879,A319 (AIRBUS - A-31,2500,LAX,Green,No,Los Angeles,California,,
31-Oct-15,0426,SWA1507,B737,8100,DEN,Green,No,Denver,Colorado,,
31-Oct-15,0429,MSQT963,P28A,3300,PHX,Green,No,Phoenix,Arizona,,
31-Oct-15,0435,ASA524,B737,6000,FIM,Green,No,Fillmore,California,,
31-Oct-15,0439,AWI4049,CRJ2 (CANADAIR - Ch,10000,SYR,Green-White,No,Syracuse,New York,,
31-Oct-15,0542,TPA720,A332,2000,MIA,Green,No,Miami,Florida,,
31-Oct-15,0624,SKW5426,CRJ2,5500,RBL,Green,No,Red Bluff,California,,
31-Oct-15,1019,SKW371E,CRJ7,2000,CRP,Green,No,Corpus Christi,Texas,,
31-Oct-15,1750,KAP2924,AT42,2000,GSN,Green,No,Obyan,Northern Mariana Is,,
31-Oct-15,2227,JBU1317,E190,22000,BOS,Green,No,Boston,Massachusetts,,
31-Oct-15,2253,N8831N,P28A,5500,PYM,Green,No,Plymouth,Massachusetts,,
31-Oct-15,2302,JIA5167,CRJ2,5000,FAY,Blue,No,Fayetteville,North Carolina,,
31-Oct-15,2335,TCF3561,E170,3001,IND,Green,No,Indianapolis,Indiana,,
31-Oct-15,2343,AAL1086,B757,8000,MIA,Green,No,Miami,Florida,,
31-Oct-15,2346,AAL540,A320/L,3700,BOS,Red,No,Boston,Massachusetts,,
31-Oct-15,2357,N59KG,CL30,4500,DSM,Green,No,Des Moines,Iowa,,
31-Oct-15,2359,ASA767,739,32000,MSP,Green,No,Minneapolis,Minnesota,,
1-Nov-15,0020,UAL432T,B737,1200,MCO,Green,No,Orlando,Florida,,
1-Nov-15,0030,BHS229,B737,4500,MIA,Green,No,Miami,Florida,,
1-Nov-15,0110,UCA3585,DH8B (DE HAVILLAND,16000,RDU,Green,No,Raleigh-Durham,North Carolina,,
1-Nov-15,0144,AAL2477,B757,4500,LAX,Green,No,Los Angeles,California,,
1-Nov-15,0203,CMD70,BE20,6000,SJC,Green,No,San Jose,California,,
1-Nov-15,0211,FDX57,HB767,2500,BQN,UNKN,No,Aguadilla,Puerto Rico,,
1-Nov-15,0215,AAL2388,A319,1500,MIA,Green,No,Miami,Florida,,
1-Nov-15,0229,N25622,P28R,4500,GTF,Green,No,Great Falls,Montana,,
1-Nov-15,0240,N185FB,C185,2500,LAX,Green,No,Los Angeles,California,,
1-Nov-15,0254,UAL1728,B753,1600,SFO,White,No,San Francisco,California,,
1-Nov-15,0255,UAL736,A320,10000,CL77,Green,No,Santa Cruz,California,,
1-Nov-15,0325,ASA806,B738,5000,SAN,Green,No,San Diego,California,,
1-Nov-15,0328,ASQ4370,E145X,500,CHS,Green,No,Charleston,South Carolina,,
1-Nov-15,0338,2327C,R22,1800,CMA,Green,No,Camarillo,California,,
1-Nov-15,0425,WILLY1,C172,3500,WJF,Green,No,Lancaster,California,,
1-Nov-15,0503,CPZ5948,E170,2200,LAX,Green,No,Los Angeles,California,,
1-Nov-15,2301,AAL1889,A320,5000,BDL,Green,No,Windsor Locks,Connecticut,,
1-Nov-15,2309,UCA010,DH8B,8000,PHL,Green,No,Philadelphia,Pennsylvania,,
2-Nov-15,0000,AAL2468,B738,8000,MIA,Green,No,Miami,Florida,,
2-Nov-15,0010,KAP808,C402 (CESSNA - 402),1300,SJU,Green,No,San Juan,Puerto Rico,,
2-Nov-15,0018,AAY835,MD83,6000,CLW,Green,No,Clearwater,Florida,,
2-Nov-15,0018,RPA4355,E170,4400,OMA,Green,No,Omaha,Nebraska,,
2-Nov-15,0025,SIL59,SF34,6000,CLW,Green,No,Clearwater,Florida,,
2-Nov-15,0028,SKW4475,CRJ2,10000,MSP,Green,No,Minneapolis,Minnesota,,
2-Nov-15,0044,XOJ753,C750/L,18000,CXR,Green,No,Chardon,Ohio,,
2-Nov-15,0045,LOF2905,E145,6000,PHL,Green,No,Philadelphia,Pennsylvania,,
2-Nov-15,0050,N19972,C172,2100,CLE,Green,No,Cleveland,Ohio,,
2-Nov-15,0051,UNKN,B722 (BOEING - 727-,4500,MIA,Green,No,Miami,Florida,,
2-Nov-15,0053,ASH9823,CRJ9/L,10500,MAF,Green,No,Midland,Texas,,
2-Nov-15,0055,N911AK,B015,1300,BQN,Green,No,Aguadilla,Puerto Rico,,
2-Nov-15,0105,ASQ4726,E145,1400,ORD,Green,No,Chicago,Illinois,,
2-Nov-15,0126,ASQ2827,E145,11000,DFW,Green,No,Dallas-Fort Worth,Texas,,
2-Nov-15,0138,ASQ2856,E145,11000,DFW,Green,No,Dallas-Fort Worth,Texas,,
2-Nov-15,0152,QXE475,DH8D/G,3000,"WINDSOR, CA",Green,No,Santa Rosa,California,,
2-Nov-15,0208,N2646P,BE36,5000,TURLOCK,Green,No,Modesto,California,,
2-Nov-15,0255,EJA353,E55P,800,MSP,Green,No,Minneapolis,Minnesota,,
2-Nov-15,0255,OXF776,DA42,600,FFZ,Green,No,Mesa,Arizona,,
2-Nov-15,0325,SKW4530,CRJ9,5500,SLC,Green,No,Salt Lake City, Utah,,
2-Nov-15,0350,SWA2113,B737,8000,LAS,Green,No,Las Vegas,Nevada,,
2-Nov-15,0353,STAR97,AS50 (AEROSPATIALE,2500,RIV,Red,No,Riverside,California,,
2-Nov-15,0423,AAL1362,A321 (AIRBUS - A-32,6000,MCO,Green,No,Orlando,Florida,,
2-Nov-15,0425,SQ418,C208,5500,PDX,Green,No,Portland,Oregon,,
2-Nov-15,0442,SKW4832,CRJ9 (CANADAIR - Ch,2200,LAX,Green,No,Los Angeles,California,,
2-Nov-15,0445,STAR3,HELO,1000,CCR,Green,No,Concord,California,,
2-Nov-15,0625,WCC40,H25B,33500,FAT,Green,No,Fresno,California,,
2-Nov-15,0728,CHP43,C206,5500,O32,Green,No,Reedley,California,,
2-Nov-15,2315,AAL1293,B737,1000,MIA,Green,No,Miami,Florida,,
2-Nov-15,2325,ASQ5933,E145,10000,JVL,Green,No,Janesville,Wisconsin,,
2-Nov-15,2330,N3559X,PA32,2500,JVL,UNKN,No,Janesville,Wisconsin,,
2-Nov-15,2355,FLG3750,CRJ2,700,DTW,White,No,Detroit   ,Michigan,,
3-Nov-15,0010,ASQ4999,CRJ2,3000,DTW,Green,No,Detroit   ,Michigan,,
3-Nov-15,0010,WBR2104,C208,9000,CCY,Green,No,Charles City,Iowa,,
3-Nov-15,0012,DAL3750,CRJ2 (CANADAIR - Ch,7000,DTW,White,No,Detroit,Michigan,,
3-Nov-15,0053,AAL2067,A319 (AIRBUS - A-31,3800,DTW,Green,No,Detroit,Michigan,,
3-Nov-15,0055,JIA2905,E145 (EMBRAER - C-9,16000,PHL,Green,No,Philadelphia,Pennsylvania,,
3-Nov-15,0058,UAL1070,B738/L,17000,LWM,Green,No,Lawrence,Massachusetts,,
3-Nov-15,0123,WBR2625,C208,6000,ORD,Green,No,Chicago,Illinois,,
3-Nov-15,0127,VVSA26,H60,4000,SAN,Green,No,San Diego,California,,
3-Nov-15,0134,TCF3447,E170,4000,ORD,Green,No,Chicago,Illinois,,
3-Nov-15,0153,ASQ5810,E145,4000,ORD,Green,No,Chicago,Illinois,,
3-Nov-15,0200,BMJ47,BE65,1800,MSP,Green,No,Minneapolis,Minnesota,,
3-Nov-15,0207,SWA341,B738,7000,LAS,Green,No,Las Vegas,Nevada,,
3-Nov-15,0225,TCF3528,E170,31000,PXV,Green,No,Evansville,Indiana,,
3-Nov-15,0252,SWA1240,B737,4500,IND,Green,No,Indianapolis,Indiana,,
3-Nov-15,0308,N561SA,C172,2400,SDL,Blue,No,Scottsdale,Arizona,,
3-Nov-15,0328,WBR2105,C208,6000,RFD,UNKN,No,Chicago/Rockford,Illinois,,
3-Nov-15,0334,WDK776,,1800,FFZ,Green,No,Mesa,Arizona,,
3-Nov-15,0340,SWA2196,B737,1000,LAS,Green,No,Las Vegas,Nevada,,
3-Nov-15,0352,DAL2487,A319,7000,SLC,Green,No,Salt Lake City,Utah,,
3-Nov-15,0450,JBU1822,A320,14000,SLE,Green,No,Salem,Oregon,,
3-Nov-15,0503,N118MF,BE9L,15000,CVO,Green,No,Corvallis,Oregon,,
3-Nov-15,0645,ASH5798,CRJ9,3000,ICT,Green,No,Wichita,Kansas,,
3-Nov-15,0708,CHP21,GA8,6500,SAC   ,Green,No,Sacramento,California,,
3-Nov-15,2325,N704LU,C172,2100,LYH,Green,No,Lynchburg,Virginia,,
3-Nov-15,2327,SWA2199,B737,14000,LNS,Green,No,Lancaster,Pennsylvania,,
3-Nov-15,2343,DAL1581,B738,11000,IMS,Green,No,Madison,Indiana,,
3-Nov-15,2346,ASH3757,CRJ7,5300,IND,Green,No,Indianapolis,Indiana,,
4-Nov-15,0015,N304SP,C172,1500,UUU,Green,No,Newport,Rhode Island,,
4-Nov-15,0052,AAL1713,E190,6000,PHL,Green,Yes,Philadelphia,Pennsylvania,,
4-Nov-15,0120,ASQ4703,E145,12000,IAH,Green,No,Houston,Texas,,
4-Nov-15,0124,DAL2385,MD88/Z,21000,FWA,Green,No,Fort Wayne,Indiana,,
4-Nov-15,0126,N95UT,BE20,8000,SLC,Green,No,Salt Lake City,Utah,,
4-Nov-15,0130,N53885,C172,3000,TOL,Green-Red,No,Toledo,Ohio,,
4-Nov-15,0147,SA26,H60 (ASTA - S-70 Se,4000,SAN,Green,No,San Diego,California,,
4-Nov-15,0149,MULTIPLE,,10000,IAH,Green,No,Houston,Texas,,
4-Nov-15,0217,OMAHA7,AS36,2000,MIA,Green,No,Miami,Florida,,
4-Nov-15,0305,ASH5785,CRJ,1200,HOU,Green,No,Houston,Texas,,
4-Nov-15,0320,UAL448K,A320,4000,LAS,Green,No,Las Vegas,Nevada,,
4-Nov-15,0321,N666RL,HELO,1200,APC,Green,No,Napa,California,,
4-Nov-15,0525,N730KC,AS350,1800,OKC,Green,No,Oklahoma City,Oklahoma,,
4-Nov-15,0640,N599K,COL4,9500,PDX,Green,No,Portland,Oregon,,
4-Nov-15,0645,HAL26,A330,3000,PDX,Green,No,Portland,Oregon,,
4-Nov-15,0655,UAL498,A320,17000,SJC,Green,No,San Jose,California,,
4-Nov-15,2234,MSTR3,HELO,600,DCA,Green,No,Washington    ,District of Columbia,,
4-Nov-15,2335,DPJ707,C25A,3000,CMH,Green,No,Columbus,Ohio,,
4-Nov-15,2335,RAVEN90,H60,1000,ILG,Green,No,Wilmington,Delaware,,
4-Nov-15,2350,AAL41,B738 (BOEING - 737-,7000,ORD,Red,No,Chicago,Illinois,,
5-Nov-15,0025,EJA380,C680,2000,MSY,Green,No,New Orleans,Louisiana,,
5-Nov-15,0048,AAL1221,A321,2500,AUS,Green,No,Austin,Texas,,
5-Nov-15,0052,AAL40,B738,30000,EEN,Green,No,Keene,New Hampshire,,
5-Nov-15,0052,ASH4038,E170,4000,IAH,Green,No,Houston,Texas,,
5-Nov-15,0056,ASQ4178,E45X,4000,HOU,Green,No,Houston,Texas,,
5-Nov-15,0057,CNS55,PC12,9000,FMY,Green,No,Fort Myers,Florida,,
5-Nov-15,0105,N319FT,PA28,3500,LAX,Green,No,Los Angeles,California,,
5-Nov-15,0107,SWA2237,B738,8000,HOU,Green,No,Houston,Texas,,
5-Nov-15,0110,MRA609,C208 (CESSNA - 208,3000,LDM,Green,No,Ludington,Michigan,,
5-Nov-15,0113,N445N,LJ45,4000,HOU   ,Green,No,Houston,Texas,,
5-Nov-15,0115,N4751,C525,2500,TPA,Green,No,Tampa,Florida,,
5-Nov-15,0140,FFT1014,A319 (AIRBUS - A-31,6000,OOD,Green,No,Woodstown,New Jersey,,
5-Nov-15,0140,N5384P,C152,3500,MOD,Green,No,Modesto,California,,
5-Nov-15,0218,SKW2894,CJR200,14000,VIS,Green,No,Visalia,California,,
5-Nov-15,0220,XSR301,E55P,12000,MKC,Green,No,Kansas City,Missouri,,
5-Nov-15,0226,SKW2966,CRJ2,22000,89CL,Green,No,Goleta,California,,
5-Nov-15,0240,N734DT,C172,2000,CNO,Red,No,Chino,California,,
5-Nov-15,0305,SWA2229,B737,6000,LAS,Green,No,Las Vegas,Nevada,,
5-Nov-15,0312,TCF5978,E170,20000,ZZV,Green-White,No,Zanesville,Ohio,,
5-Nov-15,0319,RHINO7,C17 (BOEING - C-17,2300,FFO,Green,No,Dayton,Ohio,,
5-Nov-15,0325,SKW486V,CRJ2,13000,DEN,Green,No,Denver,Colorado,,
5-Nov-15,0337,RCHMED3,HELO (HELO - HELO),1200,APC,Green,No,Napa,California,,
5-Nov-15,0401,UPS1321,A306,22800,53KY,Green,No,Eubank,Kentucky,,
5-Nov-15,0425,SWA817,B737,8000,SAN,Green,No,San Diego,California,,
5-Nov-15,0438,JBU711,A321,8000,LAS,Green,No,Las Vegas,Nevada,,
5-Nov-15,0527,N232SL,LTSP,2000,SLI,Green,No,Los Alamitos,California,,
5-Nov-15,0548,N882SD,DA40,2500,SLI,Green,No,Los Alamitos,California,,
5-Nov-15,0922,ASA893,B738,1000,HNL,Green,No,Honolulu,Hawaii,,
5-Nov-15,0922,RCH298,C17,1500,HNL,Green,No,Honolulu,Hawaii,,
5-Nov-15,1438,DAL2603,A320,17000,SJC,Green,No,San Jose,California,,
5-Nov-15,2300,KAP1028,C402,1500,SJU,Green,No,San Juan,Puerto Rico,,
5-Nov-15,2313,N403RW,E135,16000,"Cambridge, OH",Green,No,"Cambridge, OH",Ohio,,
5-Nov-15,2335,SWA3202,B737,2000,IND,Green,No,Indianapolis,Indiana,,
6-Nov-15,0110,ASQ5218,CRJ9,8000,HSV,Green,No,Huntsville,Alabama,,
6-Nov-15,0208,RPA4294,E170,2300,ORD,Green,No,Chicago,Illinois,,
6-Nov-15,0215,WWBR270,C208,6000,STL,Green,No,St. Louis,Missouri,,
6-Nov-15,0235,QXE468,DH8D,8000,STS,Green,No,Santa Rosa,California,,
6-Nov-15,0353,UPS1291,A306/H,11000,LEX,Green,No,Lexington,Kentucky,,
6-Nov-15,0355,JLG54,LJ35/L,2200,SEA,Green,No,Seattle,Washington,,
6-Nov-15,0410,N80457,C172,800,PBI,Green,No,West Palm Beach,Florida,,
6-Nov-15,0433,SWA1146,B737,11000,SMF,Green,No,Sacramento,California,,
6-Nov-15,0437,SKW6311,CRJ2,11000,SMF,Green,No,Sacramento,California,,
6-Nov-15,0439,SWA3159,B737,11000,SMF,Green,No,Sacramento,California,,
6-Nov-15,0439,UAL540,B738,11000,SMF,Green,No,Sacramento,California,,
6-Nov-15,0449,ASA436,B737,28000,SLI,Green,No,Los Alamitos,California,,
6-Nov-15,0500,N403QS,GLF4,2500,LAS,White,No,Las Vegas, Nevada,,
6-Nov-15,0820,AAL125,A321,12000,LAX,Green,No,Los Angeles,California,,
6-Nov-15,2224,N390HB,C172,1500,ROC    ,Green,No,Hartford,Connecticut,,
6-Nov-15,2243,AIR1,C172 (CESSNA - 172),1500,HFD,Green,No,Hartford,Connecticut,,
6-Nov-15,2311,KAP55,C402,8000,PGB,Blue,No,Plattsburgh,New York,,
6-Nov-15,2322,N61WR,DV20,2600,HUF,Green,No,Terre Haute,Indiana,,
6-Nov-15,2343,N403AM,DV20 (DIAMOND - DA-,2600,HUF,Green,No,Terre Haute,Indiana,,
6-Nov-15,2357,CNS728,PC12,10000,ORH,Green,No,Worcester,Massachusetts,,
7-Nov-15,0025,FDX257,H/B763,2500,BQN,Green,No,Aguadilla,Puerto Rico,,
7-Nov-15,0029,AAL577,A321 (AIRBUS - A-32,1500,CLT,Green,No,Charlotte,North Carolina,,
7-Nov-15,0043,CNS1776,PC12 (PILATUS - Eag,8000,BAL   ,Green,No,Baltimore,Maryland,,
7-Nov-15,0045,MRK609,C208,2000,LDM,Green,No,Ludington,Michigan,,
7-Nov-15,0050,LN914SM,AS350,7500,GJT,Green,No,Grand Junction,Colorado,,
7-Nov-15,0104,RPA4604,E170 (EMBRAER - 170,5000,PHL,Green,No,Philadelphia,Pennsylvania,,
7-Nov-15,0105,SWA3715,B737,11000,SRC,Green,No,Searcy,Arkansas,,
7-Nov-15,0108,SI84W,H60 Helicopter,3100,DMA,Green,No,Tucson,Arizona,,
7-Nov-15,0130,BVN7571,C208,7000,GRI,Green,No,Grand Island,Nebraska,,
7-Nov-15,0147,N7653W,P28A,4600,TUS,Green,No,Tucson,Arizona,,
7-Nov-15,0152,N49276,C152,3500,PDX,Green,No,Portland,Oregon,,
7-Nov-15,0155,N1925M,GLF4,3000,OCN,Green,No,Oceanside,California,,
7-Nov-15,0155,UAL1929,B739,36000,MZV,Green,Yes,Moline,Illinois,,
7-Nov-15,0156,N236LC,GALX (IAI - 1126 Ga,20000,MLD,UNKN,No,Malad City ,Idaho,,
7-Nov-15,0157,ASH14H,CRJ7 (CANADAIR - Ch,9000,BRV,Green,No,Brooke,Virginia,,
7-Nov-15,0208,BTQ456,PC12,26000,LBB,Green,No,Lubbock,Texas,,
7-Nov-15,0225,N193LL,HELO,3000,AID,Green,No,Anderson,Indiana,,
7-Nov-15,0225,NKS736,A321,20000,SLI,Green,No,Los Alamitos,California,,
7-Nov-15,0230,DAL1770,B739,11000,MSP,Green,No,Minneapolis,Minnesota,,
7-Nov-15,0235,JBU1579,A320 (AIRBUS - A-32,10000,DCA,Green,No,Washington    ,District of Columbia,,
7-Nov-15,0237,N8092R,BE36,8500,CPT,Green,No,Cleburne,Texas,,
7-Nov-15,0239,WBR2709,C208 (CESSNA - 208,6000,STL,Green,No,St. Louis,Missouri,,
