Incident Date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
26-Apr-22,0500,LN866LF,PC12,1600,BFI,Green,No,Seattle,Washington
26-Apr-22,0452,QXE2446,DH8D,3200,S46,Green,No,Burien,Washington
26-Apr-22,0450,ASA717,B739,3200,S46,Green,No,Burien,Washington
26-Apr-22,0448,QXE2227,DH8D,3200,S46,Green,No,Burien,Washington
26-Apr-22,0446,DAL1021,B739,3200,S46,Green,No,Burien,Washington
26-Apr-22,0432,ASA1078,B739,3200,S46,Green,No,Burien,Washington
26-Apr-22,0425,N7640T,BE35,4000,DVT,Blue,No,Phoenix,Arizona
26-Apr-22,0415,N86JD,R44,3000,P80,Blue,No,Portland,Oregon
26-Apr-22,0410,N562ND,C172,7000,COS,Green,No,Colorado Springs,Colorado
26-Apr-22,0405,N184AF,C172,7000,COS,Green,No,Colorado Springs,Colorado
26-Apr-22,0357,AAY41,A319,6500,ELP,Green,No,El Paso,Texas
26-Apr-22,0352,DAL912,A321,3200,S46,Green,No,Burien,Washington
26-Apr-22,0346,ASA1107,B738,3200,S46,Green,No,Burien,Washington
26-Apr-22,0335,FDX1624,B757,10000,IND,Green,No,Indianapolis,Indiana
26-Apr-22,0327,DAL1134,BCS3,8000,S56,Green,No,Salt Lake City,Utah
26-Apr-22,0325,DAL2807,A321,8000,S56,Green,No,Salt Lake City,Utah
26-Apr-22,0254,FDX1230,MD11,13000,S56,Green,No,Salt Lake City,Utah
26-Apr-22,0248,JBU359,A21N,2200,BUR,Green,No,Burbank,California
26-Apr-22,0230,FFT2291,A20N,11000,MIA,Green,No,Miami,Florida
26-Apr-22,0212,UAL793,B738,2600,TPA,Green,No,Tampa,Florida
26-Apr-22,0158,PDT6235,E145,6000,EVV,Blue,No,Evansville,Indiana
26-Apr-22,0150,N919PK,PC12,5000,SAT,Green,No,San Antonio,Texas
27-Apr-22,0910,MTN8345,C208,7000,CMH,Green,No,Columbus,Ohio
27-Apr-22,0759,FLCN5,500H,Unk,PHX,Unk,No,Phoenix,Arizona
27-Apr-22,0715,NKS954,A20N,7000,L30,Green,No,Las Vegas,Nevada
27-Apr-22,0632,FNX930,BE50,6500,ZTL,Green,No,Hampton,Georgia
27-Apr-22,0628,DAL1417,B739,4400,GEG,Green,No,Spokane ,Washington
27-Apr-22,0545,DAL2178,A321,4500,BIL,Green,No,Billings,Montana
27-Apr-22,0500,SWA2259,B737,11000,NCT,Green,No,Mather,California
27-Apr-22,0443,ASA688,B739,3600,S46,Green,No,Burien,Washington
27-Apr-22,0435,FDX1240,B763,35000,ZME,Blue,No,Memphis,Tennessee
27-Apr-22,0434,JANGL01,F16,2500,ZAB,Green,No,Albuquerque,New Mexico
27-Apr-22,0430,ASH5949,CRJ9,2500,ONT,Green,No,Ontario,California
27-Apr-22,0425,JBU355,A21N,3500,ONT,Green,No,Ontario,California
27-Apr-22,0420,QXE2445,DH8D,3000,S46,Green,No,Burien,Washington
27-Apr-22,0401,N54678,C172,5500,SCT,Green,No,San Diego,California
27-Apr-22,0330,AL3,HELO,3000,L30,Green,No,Las Vegas,Nevada
27-Apr-22,0330,DAL2693,B752,24000,ZTL,Green,No,Hampton,Georgia
27-Apr-22,0330,BELLS82,H60,6500,BJC,Green,No,Denver,Colorado
27-Apr-22,0300,UCA4241,E145,10000,ZHU,Green,No,Houston,Texas
27-Apr-22,0255,R95615,H60,6300,PUB,Green,No,Pueblo,Colorado
27-Apr-22,0251,AAL937,A319,10000,D10,Green,No,Dallas-Fort Worth,Texas
27-Apr-22,0230,SWA1949,B738,24000,ZHU,Blue,No,Houston,Texas
27-Apr-22,0216,ENY3805,E145,16000,ZOB,Green,No,Oberlin,Ohio
27-Apr-22,0159,DAL2667,B739,14000,IND,Blue,No,Indianapolis,Indiana
27-Apr-22,0152,N428DS,DA20,1800,LUK,Green,No,Cincinnati,Ohio
27-Apr-22,0150,FNX930,BE58,3500,FAY,Green,No,Fayetteville,North Carolina
27-Apr-22,0140,N292LA,P28A,2000,WRI,Green,No,Wrightstown,New Jersey
27-Apr-22,0133,UAL1476,B739,6000,I90,Green,No,Houston,Texas
28-Apr-22,1054,UPS836,A306,6000,BIL,Green,No,Billings,Montana
28-Apr-22,0759,FDX1814,MD11,4000,HCF,Green,No,Honolulu,Hawaii
28-Apr-22,0640,SCX8153,B737,8000,ZHU,Green,No,Houston,Texas
28-Apr-22,0528,ASA823,B738,1500,SNA,White,No,Santa Ana,California
28-Apr-22,0523,GOONY47,C130,7000,LIT,Blue,No,Little Rock,Arkansas
28-Apr-22,0507,SWA785,B737,23000,ZDC,Green,No,Leesburg,Virginia
28-Apr-22,0500,N382PH,EC35,1800,BHM,Green,No,Birmingham,Alabama
28-Apr-22,0425,BGB15,BE23,2000,MWH,Purple,No,Moses Lake ,Washington
28-Apr-22,0401,RPA4859,E75S,3000,DTW,Green,No,Detroit,Michigan
28-Apr-22,0309,SWA771,B737,3800,C90,Green,No,Elgin,Illinois
28-Apr-22,0300,N1735M,C182,8500,D01,Green,No,Denver,Colorado
28-Apr-22,0246,NKS1608,A20N,17000,ZOB,Blue,No,Oberlin,Ohio
28-Apr-22,0238,JBU6153,A320,9000,R90,Green,No,Bellevue,Nebraska
28-Apr-22,0220,ANGRY2,F16,3000,ADW,Green,No,Camp Springs,Maryland
28-Apr-22,0209,N403AM,DV20,3000,OWB,Green,No,Owensboro,Kentucky
28-Apr-22,0202,SWA175,B737,10000,PCT,Green,No,Warrenton,Virginia
28-Apr-22,0118,SWA1918,B737,1900,MDW,Green,No,Chicago,Illinois
28-Apr-22,0115,IFG187,BE20,14000,ZID,Green,No,Indianapolis,Indiana
29-Apr-22,0826,UPS710,B752,15000,ZHU,Green,No,Houston,Texas
29-Apr-22,0701,ASA1305,B739,6000,GEG,Blue,No,Spokane ,Washington
29-Apr-22,0658,SWA899,B737,5000,GEG,Blue,No,Spokane ,Washington
29-Apr-22,0641,DAL1417,B739,6000,GEG,Blue,No,Spokane ,Washington
29-Apr-22,0553,SWA4052,B738,5000,NCT,Green,No,Mather,California
29-Apr-22,0527,UPS61,B748,7500,SDF,Green,No,Louisville,Kentucky
29-Apr-22,0505,FDX1230,A306,12000,ZME,Green,No,Memphis,Tennessee
29-Apr-22,0450,N579BJ,C560,2000,SBA,Blue,No,Santa Barbara,California
29-Apr-22,0445,N805CW,PC12,12500,ZLA,Green,No,Palmsdale,California
29-Apr-22,0413,AAL1744,A321,8000,P50,Green,No,Phoenix,Arizona
29-Apr-22,0357,CSJ319,SF34,14000,ZOB,Green,No,Oberlin,Ohio
29-Apr-22,0345,SWA2355,B737,36000,ZME,Green,No,Memphis,Tennessee
29-Apr-22,0338,JBU1045,A320,25000,ZLA,Green,No,Palmsdale,California
29-Apr-22,0336,SKW3037,CRJ7,18000,ZHU,Green,No,Houston,Texas
29-Apr-22,0335,FT41,C172,10000,COS,Green,No,Colorado Springs,Colorado
29-Apr-22,0332,DAL831,A321,24000,ZLA,Green,No,Palmsdale,California
29-Apr-22,0325,DAL2562,B738,25000,ZLA,Green,No,Palmsdale,California
29-Apr-22,0305,ASA497,B739,11000,P50,Green,No,Phoenix,Arizona
29-Apr-22,0302,SKW876A,E75L,8000,M03,Blue,No,Memphis,Tennessee
29-Apr-22,0256,UPS1057,B752,6000,SDF,Green,No,Louisville,Kentucky
29-Apr-22,0238,N1741S,C172,9500,D01,Green,No,Denver,Colorado
29-Apr-22,0224,UPS1375,A306,3500,SDF,Green,No,Louisville,Kentucky
29-Apr-22,0222,N9058V,M20P,2100,MLI,Blue,No,Moline,Illinois
29-Apr-22,0219,EDV4883,CRJ9,7000,DSM,Green,No,Des Moines,Iowa
29-Apr-22,0212,N140AF,SR20,3000,AZO,Green,No,Kalamazoo,Michigan
29-Apr-22,0210,STING31,F16,23000,ZOB,Green,No,Oberlin,Ohio
29-Apr-22,0209,RUDY21,A10,14000,ZOB,Green,No,Oberlin,Ohio
29-Apr-22,0149,FFT2375,A320,5000,TPA,Blue,No,Tampa,Florida
29-Apr-22,0105,RPA4724,E75L,7000,A90,Green,No,Merrimack,New Hampshire
29-Apr-22,0031,POLO99,C17,24000,ZBW,Purple And Blue,No,Nashua,New Hampshire
30-Apr-22,0825,N19897,C172,4500,NCT,Green,No,Mather,California
30-Apr-22,0725,N2227Z,P28A,3500,SCT,Green,No,San Diego,California
30-Apr-22,0524,N446SP,C172,4500,NCT,Green,No,Mather,California
30-Apr-22,0437,AAL344,A321,11000,SLC,Green,No,Salt Lake City,Utah
30-Apr-22,0429,UAL1642,A320,24000,ZOA,Green,No,Fremont,California
30-Apr-22,0424,UAL523,B752,5000,NCT,Green,No,Mather,California
30-Apr-22,0422,SWA1914,B737,5000,NCT,Blue,No,Mather,California
30-Apr-22,0420,AAY25,A320,400,FAT,Green,No,Fresno,California
30-Apr-22,0403,CRF2,AS50,7100,RNO,Green,No,Reno,Nevada
30-Apr-22,0343,DAL1551,BCS3,7000,SLC,Green,No,Salt Lake City,Utah
30-Apr-22,0343,AAL2632,B738,6000,C90,Green,No,Elgin,Illinois
30-Apr-22,0340,SKW5744,E75L,8000,S56,Green,No,Salt Lake City,Utah
30-Apr-22,0340,LV2,HELO,1500,ABE,Green,No,Allentown,Pennsylvania
30-Apr-22,0336,EJA817,C700,2300,AUS,Green,No,Austin,Texas
30-Apr-22,0335,N751BR,AC90,8000,U90,Green,No,Tucson,Arizona
30-Apr-22,0330,N2441E,C172,4500,SCT,Green,No,San Diego,California
30-Apr-22,0324,DAL957,B739,10000,S56,Green,No,Salt Lake City,Utah
30-Apr-22,0240,RCH5826,C30J,6000,SAT,Green,No,San Antonio,Texas
30-Apr-22,0227,SCX8723,B737,33000,ZNY,Green,No,Ronkonkoma,New York
30-Apr-22,0225,FFT1138,A20N,16000,ZJX,Green,No,Hillard,Florida
30-Apr-22,0140,N1452U,C172,4000,PIT,Green,No,Pittsburgh,Pennsylvania
30-Apr-22,0131,N36PL,SR20,3000,AZO,Green,No,Kalamazoo,Michigan
30-Apr-22,0105,N100SC,C56X,4000,CHA,Green,No,Chattanooga,Tennessee
30-Apr-22,0100,N72551,PA28,3500,ZSU,Green,No,San Juan,Puerto Rico
1-May-22,0055,N200HD,BE20,7000,TYS,Green,No,Knoxville,Tennessee
1-May-22,0225,N329PV,C560,2000,CRP,Green,No,Corpus Christi,Texas
1-May-22,0230,DAL2474,B738,3000,CVG,Blue,No,Covington,Kentucky
1-May-22,0250,AAL1369,B738,3000,DFW,Green,No,Dallas-Fort Worth,Texas
1-May-22,0257,JBU607,A321,32000,ZFW,Blue,No,Fort Worth,Texas
1-May-22,0319,SWA3522,B738,4500,SCT,Green,No,San Diego,California
1-May-22,0326,N160RA,C172,2800,VGT,Blue,No,Las Vegas,Nevada
1-May-22,0335,N9463L,C172,8000,BFL,Green,No,Bakersfield,California
1-May-22,0337,DAL1543,B717,5000,C90,Green,No,Elgin,Illinois
1-May-22,0343,DAL2807,B738,7000,S56,Green,No,Salt Lake City,Utah
1-May-22,0353,SWA3522,B738,4500,SCT,Green,No,San Diego,California
1-May-22,0358,DAL540,A321,6500,SLC,Green,Yes,Salt Lake City,Utah
1-May-22,0418,JUS208,DC93,2800,LRD,Green,No,Laredo,Texas
1-May-22,0450,EDV5422,CRJ2,4000,C90,Green,No,Elgin,Illinois
1-May-22,0552,AAY1290,A319,3500,IWA,Red,No,Phoenix,Arizona
1-May-22,0630,SKW5419,CRJ7,3000,FAT,Green,No,Fresno,California
1-May-22,0710,SRVY1,C208,7500,U90,Green,No,Tucson,Arizona
1-May-22,0900,N358AM,HELO,2000,ZKC,Green,No,Olathe,Kansas
1-May-22,0912,N7516P,PA24,3500,P50,Green,No,Phoenix,Arizona
2-May-22,0038,EDV5486,CRJ9,1500,N90,Green,No,Westbury,New York
2-May-22,0100,N244RL,R44,900,BOS,Green,No,Boston,Massachusetts
2-May-22,0205,SWA372,B737,7000,I90,Red,No,Houston,Texas
2-May-22,0234,SKW5491,CRJ2,16000,R90,Green,No,Bellevue,Nebraska
2-May-22,0300,SURVEY1,C208,7500,U90,Green,No,Tucson,Arizona
2-May-22,0307,UCA4233,E145,17000,ZHU,Green,No,Houston,Texas
2-May-22,0320,JBU234,E190,4000,BTV,Green,No,Burlington,Vermont
2-May-22,0343,AAL2628,B738,17000,R90,Green,No,Bellevue,Nebraska
2-May-22,0419,XSN56,PC12,1000,OAK,Green,No,Oakland,California
2-May-22,0420,OXF3373,P28A,5500,U90,Green,No,Tucson,Arizona
2-May-22,0420,ASH6148,E75L,10000,R90,Green,No,Bellevue,Nebraska
2-May-22,0420,SWA1493,B738,6000,NCT,Green,No,Mather,California
2-May-22,0455,UAL1137,A320,6000,L30,Green,No,Las Vegas,Nevada
2-May-22,0502,SWA382,B737,6000,L30,Blue,No,Las Vegas,Nevada
2-May-22,0502,QXE2305,E175,3900,ZSE,Blue,No,Auburn,Washington
2-May-22,0510,GTI8283,B767,6000,A90,Green,No,Merrimack,New Hampshire
2-May-22,0530,DAL943,B738,5000,CVG,Green,No,Covington,Kentucky
2-May-22,0540,UAL1813,B39M,30000,ZLA,Green,No,Palmsdale,California
2-May-22,0550,NKS830,A319,29000,ZJX,Green,No,Hillard,Florida
2-May-22,0639,SWA1365,B738,15000,NCT,Blue,No,Mather,California
2-May-22,0734,LF12,HELO,2500,P80,Blue,No,Portland,Oregon
3-May-22,0100,UAL330,A320,3000,CHS,Green,No,Charleston ,South Carolina
3-May-22,0105,JIA5075,CRJ9,4000,FAY,Green,No,Fayetteville,North Carolina
3-May-22,0110,SKW4252,CRJ2,2800,DTW,Green,No,Detroit,Michigan
3-May-22,0117,UPS1295,B763,11000,ZTL,Green,No,Hampton,Georgia
3-May-22,0208,AAL1840,A321,6000,I90,Green,No,Houston,Texas
3-May-22,0257,SKW3057,CRJ7,4000,ZFW,Green,No,Fort Worth,Texas
3-May-22,0320,N519MT,B407,3400,MAF,Green,No,Midland,Texas
3-May-22,0337,UPS705,B752,7000,SDF,Green,No,Louisville,Kentucky
3-May-22,0419,SWORD76,P8,2000,TCM,Green,No,Tacoma,Washington
3-May-22,0425,ENY3833,E170,6000,ZJX,Green,No,Hillard,Florida
3-May-22,0535,TV5,AS50,1800,BUR,Green,No,Burbank,California
3-May-22,0545,N225HA,C550,9000,ZLA,Green,No,Palmsdale,California
3-May-22,0605,UAL1738,B739,30000,ZAB,Green,No,Albuquerque,New Mexico
3-May-22,0619,VERSO89,C17,4500,CHS,Green,No,Charleston ,South Carolina
3-May-22,0637,UAL1749,B737,3000,HCF,Green,No,Honolulu,Hawaii
4-May-22,0108,N107RA,C172,1500,MIA,Green,No,Miami,Florida
4-May-22,0207,JIA5653,CRJ7,5000,CHA,Red,No,Chattanooga,Tennessee
4-May-22,0230,AAL1446,B737,11000,TUL,Green,No,Tulsa,Oklahoma
4-May-22,0230,N21126,C172,3500,ICT,Green And White,No,Wichita,Kansas
4-May-22,0245,JBU235,BCS3,5000,M98,Green,No,Minneapolis,Minnesota
4-May-22,0301,DAL1503,B752,18000,ZTL,Green,No,Hampton,Georgia
4-May-22,0310,DAL946,A321,12000,M98,Green,No,Minneapolis,Minnesota
4-May-22,0340,SKW3198,CRJ7,8500,ZAB,Green,No,Albuquerque,New Mexico
4-May-22,0350,FDX1813,B752,2000,OAK,Green,No,Oakland,California
4-May-22,0425,UAL1504,B737,3000,MCI,Green,No,Kansas City,Missouri
4-May-22,0428,DAL2277,BCS1,8000,S46,Blue,No,Burien,Washington
4-May-22,0510,UNKNOWN,BE33,Unk,PDX,Unk,No,Portland,Oregon
4-May-22,0535,SWA2151,B737,3500,BUR,Green,No,Burbank,California
5-May-22,0050,RIDDL821,C172,3500,JAX,Green,No,Jacksonville,Florida
5-May-22,0105,N35229,C172,Unk,TMB,Unk,No,Miami,Florida
5-May-22,0138,N15299,P28A,2500,MSN,Green,No,Madison,Wisconsin
5-May-22,0151,N44XL,R44,1000,SUA,Blue,No,Stuart,Florida
5-May-22,0205,ENY3636,E145,8000,D10,Green,No,Dallas-Fort Worth,Texas
5-May-22,0208,UPS1295,B763,3000,GSP,Green,No,Greer,South Carolina
5-May-22,0221,AAL2780,B738,8000,AUS,Green,No,Austin,Texas
5-May-22,0300,SWA2695,B737,4000,BUF,Blue,No,Buffalo,New York
5-May-22,0324,DAL1024,A321,7400,SLC,Green,No,Salt Lake City,Utah
5-May-22,0326,DAL304,A321,7400,SLC,Green,No,Salt Lake City,Utah
5-May-22,0328,NKS691,A320,36000,ZDV,Green,No,Longmont,Colorado
5-May-22,0430,ENY3596,E145,13000,ZFW,Green,No,Fort Worth,Texas
5-May-22,0438,N751ED,C750,13500,JCF,Blue,No,Edwards AFB,California
5-May-22,0445,N54094,C172,1100,HHR,Green,No,Hawthorne,California
5-May-22,0453,ACA543,BCS3,6000,S46,Green,No,Burien,Washington
5-May-22,0525,UAL2010,A319,4000,GEG,Green,No,Spokane ,Washington
5-May-22,0710,N9283A,C172,10500,P80,Green,No,Portland,Oregon
5-May-22,0733,N928BA,C172,6600,ZSE,Green,No,Auburn,Washington
5-May-22,0740,FRBD1,HELO,2500,PHX,Green,No,Phoenix,Arizona
5-May-22,0752,N928BA,C172,6600,ZSE,Blue,No,Auburn,Washington
5-May-22,1025,KR31,UH60,1100,ZUA,Green,No,Barrigada,Guam
5-May-22,2344,N999UP,MU2,2500,ZSU,Blue,No,San Juan,Puerto Rico
6-May-22,0112,N7177L,AA5,2000,MOB,Green,No,Mobile,Alabama
6-May-22,0126,AAL967,B738,3200,MIA,Green,No,Miami,Florida
6-May-22,0130,N827JS,C56X,2000,PBI,Green,No,West Palm Beach,Florida
6-May-22,0130,N267FG,C172,6500,ZBW,Blue,No,Nashua,New Hampshire
6-May-22,0149,UPS1339,B757,13000,ZME,Green,No,Memphis,Tennessee
6-May-22,0150,N13056,C172,2000,ZFW,Green,No,Fort Worth,Texas
6-May-22,0252,RPA5693,E75S,800,LGA,Green,No,New York,New York
6-May-22,0318,DAL2538,B739,6000,F11,Green,No,Orlando,Florida
6-May-22,0335,SKW5636,E75L,11000,ZLC,Green,No,Salt Lake City,Utah
6-May-22,0404,OXF6154,P28A,9000,ZLA,Green,No,Palmsdale,California
6-May-22,0420,SWA1954,B737,15000,P50,Green,No,Phoenix,Arizona
6-May-22,0425,OXF6039,P28A,8000,ZLA,Green,No,Palmsdale,California
6-May-22,0457,SWA2475,B738,2600,MSP,Blue,No,Minneapolis,Minnesota
6-May-22,0500,TV5,AS50,1500,BUR,Green,No,Burbank,California
6-May-22,0545,N420FS,C152,2500,ZMA,Green,No,Melbourne,Florida
6-May-22,0808,DAL440,B757,10500,HCF,Green,No,Honolulu,Hawaii
6-May-22,0854,AAY122,A321,9000,L30,Green,No,Las Vegas,Nevada
6-May-22,0956,FDX1168,B752,36000,ZAB,Green,No,Albuquerque,New Mexico
7-May-22,0100,UAL2444,B737,10500,CHS,Green,No,Charleston ,South Carolina
7-May-22,0212,TWY5,GLF5,1500,OPF,Blue,No,Miami,Florida
7-May-22,0223,G72304,EC45,1500,MFE,Green,No,Mc Allen,Texas
7-May-22,0245,N8153G,BE35,3300,SAT,Green,No,San Antonio,Texas
7-May-22,0257,N6038V,C182,8500,D01,Green,No,Denver,Colorado
7-May-22,0311,N737JR,C172,6500,BJC,Green,No,Denver,Colorado
7-May-22,0312,DAL2244,B738,4500,M98,Green,No,Minneapolis,Minnesota
7-May-22,0325,N43353,PA28,6000,DLH,Green,No,Duluth,Minnesota
7-May-22,0336,AAL1713,B738,4000,C90,Green,No,Elgin,Illinois
7-May-22,0352,NKS478,A321,7000,C90,Green,No,Elgin,Illinois
7-May-22,0415,UAL451,B739,4000,C90,Green,No,Elgin,Illinois
7-May-22,0430,DAL829,B739,13000,P50,Blue,No,Phoenix,Arizona
7-May-22,0430,SKW3349,E75L,3000,SAN,Green,No,San Diego,California
7-May-22,0515,N53797,C172,5500,SCT,Green,No,San Diego,California
7-May-22,0551,UAL2683,B739,15000,ZLA,Green,No,Palmsdale,California
7-May-22,0626,CTL19,AC50,4500,LIT,Multi-colored,No,Little Rock,Arkansas
7-May-22,0653,DAL811,B739,33000,ZDV,Green,No,Longmont,Colorado
8-May-22,0205,SWA3180,B737,18000,T75,Green,No,St. Charles,Missouri
8-May-22,0219,ENY3904,E145,7500,ZAU,Green,No,Aurora,Illinois
8-May-22,0230,SWA1296,B738,6000,SBN,Green,No,South Bend,Indiana
8-May-22,0300,ASA1066,B737,10000,ABQ,Green,No,Albuquerque,New Mexico
8-May-22,0310,N518LA,DA40,Unk,PCT,Unk,No,Warrenton,Virginia
8-May-22,0323,DPS100,HELO,1700,AUS,Green,No,Austin,Texas
8-May-22,0340,SKW5068,CRJ2,5000,ZMP,Green,No,Dodge Center,Minnesota
8-May-22,0342,ARGUS2,H500,700,OAK,Green,No,Oakland,California
8-May-22,0342,UAL832,A320,7200,NCT,Green,No,Mather,California
8-May-22,0346,AAY50,A320,8000,L30,Green,No,Las Vegas,Nevada
8-May-22,0406,N1076Q,PA28,10700,ZLA,Green,No,Palmsdale,California
8-May-22,0412,SKW4121,CRJ9,19000,ZMP,Green,No,Dodge Center,Minnesota
8-May-22,0507,N166JA,C180,1500,S46,Green,No,Burien,Washington
8-May-22,0811,WJA1852,B738,5000,HCF,Green,No,Honolulu,Hawaii
8-May-22,1040,GTI3809,B763,37000,ZOA,Green,No,Fremont,California
9-May-22,0155,EJA3531,E55P,41000,ZTL,Green,No,Hampton,Georgia
9-May-22,0200,UAL2173,B757,1000,MCO,Green,No,Orlando,Florida
9-May-22,0205,LTA760,DA40,4000,C90,Green,No,Elgin,Illinois
9-May-22,0245,SCU7,PA28,3500,TUL,Green,No,Tulsa,Oklahoma
9-May-22,0355,09Q,C172,Unk,LEX,Unk,No,Lexington,Kentucky
9-May-22,0401,NKS478,A321,9000,C90,Green,No,Elgin,Illinois
9-May-22,0445,UAL762,B739,8000,P80,Green,No,Portland,Oregon
9-May-22,0505,VXP128,B737,8000,ZOA,Green,No,Fremont,California
9-May-22,0506,CAHP37,GA8,4500,NCT,Blue,No,Mather,California
9-May-22,0515,JBU1005,A320,3000,P80,Green,No,Portland,Oregon
9-May-22,0543,PC1,HELO,1500,MDW,Green,No,Chicago,Illinois
10-May-22,0042,EPI544,C172,1600,SFB,Green,No,Orlando,Florida
10-May-22,0120,1E131,B06,2500,VPS,Green,No,Valparaiso/Destin-Ft Walton Beach,Florida
10-May-22,0126,JZA927,CRJ2,6000,PIT,Green,No,Pittsburgh,Pennsylvania
10-May-22,0126,JIA5198,CRJ9,2000,CLT,Green,No,Charlotte,North Carolina
10-May-22,0127,N2036P,BE36,5500,ZJX,Green,No,Hillard,Florida
10-May-22,0128,RPA4618,E170,14000,ZID,Green,No,Indianapolis,Indiana
10-May-22,0150,DAL2817,B739,11000,LEX,Green,No,Lexington,Kentucky
10-May-22,0150,N9909Q,C172,4500,LEX,Green,No,Lexington,Kentucky
10-May-22,0227,UAL569,B739,17000,ZNY,Green,No,Ronkonkoma,New York
10-May-22,0235,N7410R,P28A,7500,GSO,Green,No,Greensboro,North Carolina
10-May-22,0244,DAL346,A321,10000,A80,Green,No,Peachtree City,Georgia
10-May-22,0250,SWA773,B738,11000,D01,Green,No,Denver,Colorado
10-May-22,0258,N902FH,C56X,15000,CLT,Green,No,Charlotte,North Carolina
10-May-22,0303,TROY153,HELO,1700,MFE,Green,No,Mc Allen,Texas
10-May-22,0309,SKW4441,CRJ9,16000,ZMP,White,No,Dodge Center,Minnesota
10-May-22,0323,FDX1323,B752,17900,ZID,Green,No,Indianapolis,Indiana
10-May-22,0326,WMU27,PA44,4500,AZO,Green,No,Kalamazoo,Michigan
10-May-22,0335,N251VA,RV12,2500,SDF,Green,No,Louisville,Kentucky
10-May-22,0350,DAL2056,B717,5000,CMH,Green,No,Columbus,Ohio
10-May-22,0351,AIR1,HELO,Unk,OKC,Unk,No,Oklahoma City,Oklahoma
10-May-22,0355,UPS2964,B744,7000,SCT,Green,No,San Diego,California
10-May-22,0355,ENY3569,E170,13000,ZTL,Green,No,Hampton,Georgia
10-May-22,0407,SWA2781,B737,4000,MSY,Blue And White,No,New Orleans,Louisiana
10-May-22,0416,AASH5749,CRJ9,3000,FSD,Green,No,Sioux Falls,South Dakota
10-May-22,0425,ASA170,A320,6000,NCT,Green,No,Mather,California
10-May-22,0428,SKQ22,PC12,19000,ZKC,Green,No,Olathe,Kansas
10-May-22,0438,LXJ379,E55P,850,PHL,Green,No,Philadelphia,Pennsylvania
10-May-22,0623,R20551,H60,1500,HCF,Red,No,Honolulu,Hawaii
10-May-22,0725,FDX1703,B752,15500,ZID,Green,No,Indianapolis,Indiana
10-May-22,0801,UAL2107,B739,8000,L30,Purple,No,Las Vegas,Nevada
10-May-22,0841,FDY52,C208,15000,OGG,Blue,No,Kahului,Hawaii
10-May-22,0845,AAL1378,B738,35000,ZDV,Green,No,Longmont,Colorado
10-May-22,0912,UPS944,B752,21000,ZLC,Green,No,Salt Lake City,Utah
11-May-22,0048,AAL2914,A319,8000,A90,Green,No,Merrimack,New Hampshire
11-May-22,0104,JTL25,C56X,10000,Y90,Green,No,Fort Wayne,Indiana
11-May-22,0105,UAL1207,B737,20000,ZBW,Blue,No,Nashua,New Hampshire
11-May-22,0133,EDV4953,CRJ9,12000,ZBW,Green,No,Nashua,New Hampshire
11-May-22,0142,JBU2854,E190,11000,A90,Green,No,Merrimack,New Hampshire
11-May-22,0145,JAKE13,K35R,17800,ZME,Green,No,Memphis,Tennessee
11-May-22,0150,N7003G,C172,5500,FSM,Green,No,Fort Smith,Arkansas
11-May-22,0205,NDU58,P28A,2100,GFK,Green,No,Grand Forks,North Dakota
11-May-22,0205,N5090E,C172,5500,PBI,Blue,No,West Palm Beach,Florida
11-May-22,0220,N171BL,DA40,3500,RDU,Green,No,Raleigh/Durham,North Carolina
11-May-22,0241,AAL1133,B738,12000,PCT,Green,No,Warrenton,Virginia
11-May-22,0248,SWA501,B737,4000,TPA,Green,No,Tampa,Florida
11-May-22,0305,JBU2954,E190,27000,ZNY,Green,No,Ronkonkoma,New York
11-May-22,0308,ASI616,P28A,4500,GRK,Blue,No,Killeen,Texas
11-May-22,0326,JBU2170,A321,13000,A90,Green,No,Merrimack,New Hampshire
11-May-22,0332,N177GW,C177,2500,M98,Blue,No,Minneapolis,Minnesota
11-May-22,0340,N1841Q,C177,6000,RST,Green,No,Rochester,Minnesota
11-May-22,0342,SWA654,B737,10000,SAT,Green,No,San Antonio,Texas
11-May-22,0343,NKS1836,A319,3000,PHL,Green,No,Philadelphia,Pennsylvania
11-May-22,0407,FFT1383,A320,9000,SCT,Green,No,San Diego,California
11-May-22,0425,JIA5577,CRJ9,10000,BUF,Blue,No,Buffalo,New York
11-May-22,0435,MERCY8,B429,3000,BUF,Blue,No,Buffalo,New York
11-May-22,0613,SWA426,B737,10000,T75,Green,No,St. Charles,Missouri
11-May-22,0622,SWA4049,B737,12000,T75,Green,No,St. Charles,Missouri
11-May-22,0840,HN5,HELO,3400,CRW,Green,No,Charleston,West Virginia
11-May-22,0925,UPS1356,B762,13000,ZME,Green,No,Memphis,Tennessee
12-May-22,0132,BRITS80,C17,18000,ZTL,Blue,No,Hampton,Georgia
12-May-22,0202,MITT21,F15,3000,GSB,Green,No,Goldsboro,North Carolina
12-May-22,0211,KFS90,FA20,27000,ZHU,Green,No,Houston,Texas
12-May-22,0220,G20154,H60,2500,ZOB,Green,No,Oberlin,Ohio
12-May-22,0222,N667P,GLF5,3000,ICT,Green,No,Wichita,Kansas
12-May-22,0227,NKS1698,A319,1300,MCO,Green,No,Orlando,Florida
12-May-22,0245,SKW5912,CRJ2,10000,D01,Green,No,Denver,Colorado
