Incident Date,Incident Time,Flight ID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
27-Apr-19,0535,DAL1502,B737,19000,PDX,Green,No,Portland,Oregon
28-Apr-19,0303,DAL1653,B738,6000,TRI,Green,No,Johnson City,Tennessee
24-Apr-19,0945,DAL1684,B739,12000,ATL,Blue,No,Atlanta,Georgia
22-Apr-19,0400,DAL1760,B738,10000,SEA,Green,No,Seattle,Washington
7-Apr-19,0252,DAL1930,MD88,18000,GSP,Blue,No,Greensboro,North Carolina
29-Apr-19,0320,DAL2124,MD88,4500,CAK,Green,No,Akron,Ohio
16-Apr-19,0438,DAL2171,B712,7000,OKC,Green,No,Oklahoma City,Oklahoma
25-Apr-19,0137,DAL2355,B712,7000,MSP,Green,No,Minneapolis,Minnesota
27-Apr-19,0440,DAL2656,B737,11000,DEN,Green,No,Denver,Colorado
6-Apr-19,0500,DAL2693,B737,2400,MSP,Green,No,Minneapolis,Minnesota
13-Apr-19,1020,DAL2800,A321,9000,CVG,Green,No,Florence,Kentucky
3-Apr-19,0450,DAL2888,B739,7000,SEA,Green,No,Seattle,Washington
19-Apr-19,0218,DAL2966,A321,7000,LGA,Green,No,New York City,New York
18-Apr-19,0050,DAL45,B764,2100,JFK,Blue,No,New York City,New York
30-Apr-19,0650,DAL519,B737,4000,PDX,Green,No,Portland,Oregon
27-Apr-19,0140,DAL972,B739/L,36000,BNA,Green,No,Nashville,Tennessee
21-Apr-19,0537,DCM4050,GLF4,2000,VNY,Green,No,Van Nuys,California
25-Apr-19,0200,DIXIE53,KC135,4000,BHM,Green,No,Birmingham,Alabama
11-Apr-19,0307,DPJ233,C56X,2000,SUA,Green,No,Stuart,Florida
12-Apr-19,0406,DPS149,AS50,5500,ELP,Green,No,El Paso,Texas
1-Apr-19,0402,EDG66,E35L,1600,VNY,Green,No,Van Nuys,California
27-Apr-19,0132,EDV3281,CRJ9/J,17500,ATL,Green,No,Atlanta,Georgia
28-Apr-19,0240,EDV5091,CRJ9,8000,IND,Green,No,Indianapolis,Indiana
9-Apr-19,0610,EJM810,E35L,37000,80D,Green,No,Harrison,Michigan
3-Apr-19,0207,ENY3321,E145,29500,LFK,Green,No,Lufkin,Texas
7-Apr-19,0140,ENY3381,E170,25000,SAT,Blue,No,San Antonio,Texas
18-Apr-19,0140,ENY3393,E145,200,MIA,Green,No,Miami,Florida
26-Apr-19,0135,ENY3411,E145,9000,GYH,Green,No,Newberry,South Carolina
21-Apr-19,0157,ENY3422,E145,15000,RSW,Green,No,Fort Myers,Florida
17-Apr-19,0135,ENY3434,E145/L,1000,MIA,Green,No,Miami,Florida
22-Apr-19,0320,ENY3461,E170,5600,SHV,Green,No,Shreveport,Louisiana
18-Apr-19,0138,ENY3630,E145,1000,MIA,Green,No,Miami,Florida
23-Apr-19,0259,ENY3630,E145,37000,SAV,Blue,No,Savannah,Georgia
22-Apr-19,0104,ENY3676,E145,24000,ABY,Green,No,Albany,New York
15-Apr-19,0438,ENY3729,E170,2000,MFE,Green,No,McAllen,Texas
28-Apr-19,0350,ENY3772,E170,2700,DAY,Purple,No,Dayton,Ohio
17-Apr-19,0405,ENY3942,E170,5000,LIT,Green,No,Little Rock,Arkansas
3-Apr-19,0419,FDX1288,B752,13000,MEM,Blue,No,Memphis,Tennessee
24-Apr-19,0431,FDX141,A306,20000,ARG,Green,No,Walnut Ridge,Arkansas
16-Apr-19,0435,FDX1603,B763,6000,VHP,Green,No,Indianapolis,Indiana
9-Apr-19,0310,FDX1606,B763,1500,ORD,Green,No,Chicago,Illinois
16-Apr-19,0455,FDX1609,B763,6000,VHP,Green,No,Indianapolis,Indiana
16-Apr-19,0501,FDX1625,B763,6000,VHP,Green,No,Indianapolis,Indiana
4-Apr-19,0543,FDX1678,A306,4000,IND,Green,No,Indianapolis,Indiana
16-Apr-19,0726,FDX1703,B763,4000,IND,Green,No,Indianapolis,Indiana
16-Apr-19,0834,FDX1742,B763,4000,VHP,Green,No,Indianapolis,Indiana
16-Apr-19,0920,FDX1780,B752,2000,VHP,Green,No,Indianapolis,Indiana
20-Apr-19,0950,FDX1853,H/B763/L,29000,PMD,Green,No,Palmdale,California
16-Apr-19,2340,FDX251,MD11,2000,SJU,Green,No,San Juan,Puerto Rico
13-Apr-19,0542,FDX382,H/MD11,15000,STS,Green,No,Santa Rosa,California
21-Apr-19,0242,FDX9874,B77L,23000,ARG,Green,No,Walnut Ridge,Arkansas
10-Apr-19,0140,FFT2074,A320,9000,SAT,Blue,No,San Antonio,Texas
14-Apr-19,0315,FFT772,A320,14500,DEN,Green,No,Denver,Colorado
16-Apr-19,0403,FFT779,A320,5000,LAS,Green,No,Las Vegas,Nevada
14-Apr-19,0420,FFT781,A320,15000,DEN,Green,No,Denver,Colorado
12-Apr-19,0146,FOXX2,B412,1000,BWI,Blue,No,Baltimore,Maryland
15-Apr-19,0430,G72231,EC45,500,MFE,Green,No,McAllen,Texas
22-Apr-19,0255,G72231,EC45,500,MFE,Green,No,McAllen,Texas
22-Apr-19,0148,GAJ849,B350,25000,MGM,Green,No,Montgomery,Alabama
10-Apr-19,0340,GCT88,GLF5,1000,PBI,White,No,West Palm Beach,Florida
16-Apr-19,0318,GJS4520,CRJ7,4000,PSC,Blue,No,Pasco,Washington
16-Apr-19,0434,GJS4529,CRJ2,4000,PSC,Blue,No,Pasco,Washington
20-Apr-19,0935,GTI5420,B747,5500,MIA,Red,No,Miami,Florida
5-Apr-19,0712,HAL9,A330,9000,HNL,Green,No,Honolulu,Hawaii
18-Apr-19,0312,HELI893P,R44,2000,VNY,Green,No,Van Nuys,California
30-Apr-19,1109,IFL521,FA20,13500,ELP,Blue,No,El Paso,Texas
21-Apr-19,0303,JBU1427,E190,1200,BWI,Green,No,Baltimore,Maryland
1-Apr-19,0203,JBU1433,E190,2000,SJU,Green,No,San Juan,Puerto Rico
25-Apr-19,0120,JBU1736,A320,3000,BOS,Blue,No,Boston,Massachusetts
4-Apr-19,0853,JBU90,A321,1000,JFK,Green,No,New York City,New York
21-Apr-19,0410,JBU976,A320,5000,PHL,Green,No,Philadelphia,Pennsylvania
8-Apr-19,0616,JCM615,H25B,23000,DAG,Green,No,Daggett,California
16-Apr-19,0320,JIA5109,CRJ9,4000,CLT,Green,No,Charlotte,North Carolina
16-Apr-19,0330,JIA5159,CRJ9,11000,DAY,Blue,No,Dayton,Ohio
1-Apr-19,0208,JIA5230,CRJ7,11000,LEX,Green,No,Lexington,Kentucky
10-Apr-19,0318,JIA5585,CRJ7,700,SHV,White,No,Shreveport,Louisiana
11-Apr-19,0030,JIA5617,CRJ9,5000,GSO,Green,No,Greensboro,North Carolina
29-Apr-19,0129,JIA5687,CRJ7,10000,DAY,Green,No,Dayton,Ohio
18-Apr-19,0227,JZA742,DH8A,13000,BGR,Green,No,Bangor,Maine
2-Apr-19,0012,KII702,B737,600,MIA,Green,No,Miami,Florida
17-Apr-19,0340,KING23,C30J/Z,10000,ATL,Green,No,Atlanta,Georgia
17-Apr-19,0119,KSF13,C152,4500,YNG,Green,No,Youngstown,Ohio
3-Apr-19,0440,KSU32,C172,6000,MIA,Red,No,Miami,Florida
10-Apr-19,0218,LBQ640,E50P,7000,MSY,Blue,No,New Orleans,Louisiana
10-Apr-19,0520,LBQ825,PC12,21000,CLT,Green,No,Charlotte,North Carolina
28-Apr-19,0243,LF5,HELO,1300,DAL,Blue,No,Dallas,Texas
9-Apr-19,0535,LN1068K,BE9L,1500,BUR,Green,No,Burbank,California
16-Apr-19,0622,LN121MF,BE9L,1500,EUG,Green,No,Eugene,Oregon
21-Apr-19,0823,LN911LS,B407,2200,MKC,Green,No,Kansas City,Missouri
16-Apr-19,0210,LTA42,DA40,3000,IND,Green,No,Indianapolis,Indiana
18-Apr-19,0224,MAUL42,F15,1000,GSB,Green,No,Greer,South Carolina
1-Apr-19,0301,METRO5,HELO,2500,LAS,Green,No,Las Vegas,Nevada
7-Apr-19,0715,MPH6162,B747,2000,MIA,Green,No,Miami,Florida
12-Apr-19,2315,MTN7124,C208,4000,SJU,Green,No,San Juan,Puerto Rico
21-Apr-19,0510,MV044,EC45,3000,LAS,Green,No,Las Vegas,Nevada
18-Apr-19,0346,N1004E,C172,3500,SJC,Green,No,San Jose,California
7-Apr-19,0207,N12679,C172,1800,PBI,Green,No,West Palm Beach,Florida
5-Apr-19,0502,N134BF,CRUZ,6500,SLC,Green,No,Salt Lake City,Utah
23-Apr-19,1430,N13GZ,BE9L,1500,ITO,Green,No,Hilo,Hawaii
9-Apr-19,0308,N1400H,C172,2500,TYR,Green,No,Tyler,Texas
13-Apr-19,0250,N1491T,P28A,3500,LAN,Green,No,Lansing,Michigan
14-Apr-19,0250,N1491T,P28A,3500,TEW,Green,No,Mason,Michigan
17-Apr-19,0115,N155UM,EC55,2000,DTW,Green,No,Detroit,Michigan
26-Apr-19,0215,N16WW,B429,4500,ELP,Blue,No,El Paso,Texas
21-Apr-19,0410,N1870V,C172,3000,MOD,Green,No,Modesto,California
20-Apr-19,0319,N20375,C177,4000,ADS,White,No,Addison,Texas
6-Apr-19,0220,N211ME,C172,700,DFW,Green,No,Dallas,Texas
28-Apr-19,0434,N21212,C172,8000,ELP,Green,No,El Paso,Texas
24-Apr-19,0126,N215TM,GL5T,3000,TEB,Green,No,Teterboro,New York
3-Apr-19,0137,N219SP,C172,5500,IND,Green,No,Indianapolis,Indiana
30-Apr-19,0432,N21NV,LJ60,1800,VNY,Green,No,Van Nuys,California
6-Apr-19,0210,N221MF,C172,2500,FTW,Green,No,Fort Worth,Texas
14-Apr-19,0418,N22265,C172,7000,DEN,Green,No,Denver,Colorado
5-Apr-19,0850,N222NB,GLF4,5000,BUR,Purple,No,Burbank,California
6-Apr-19,0455,N2369P,PA44,2500,TUL,Green,No,Tulsa,Oklahoma
7-Apr-19,0222,N238TH,C172,4500,SBN,Purple,No,South Bend,Indiana
3-Apr-19,0223,N24547,C172,2500,AUS,Green,No,Austin,Texas
26-Apr-19,0420,N25779,C152,5500,SAT,Green,No,San Antonio,Texas
17-Apr-19,0118,N264HA,LJ31,9000,SDF,Green,No,Louisville,Kentucky
2-Apr-19,0320,N276LH,C240,9000,CLT,Green,No,Charlotte,North Carolina
10-Apr-19,0528,N29997,BE20,13000,PUB,Green,No,Pueblo,Colorado
28-Apr-19,0330,N315CS,C560,3000,JAX,Green,No,Jacksonville,Florida
5-Apr-19,0847,N331AR,DHC6,4000,HHR,Green,No,Hawthorne,California
10-Apr-19,0423,N35LU,C172,2000,HOU,Blue,No,Houston,Texas
1-Apr-19,0213,N3972A,AS350,1000,MFE,Green,No,McAllen,Texas
7-Apr-19,0228,N409LM,SR22,7000,DAY,Green,No,Dayton,Ohio
9-Apr-19,0310,N413DP,PA44,3500,DAY,Green,No,Dayton,Ohio
24-Apr-19,0425,N422FP,DA40,8000,OGD,Green,No,Ogden,Utah
3-Apr-19,0100,N4352R,C172,4500,MLI,Green,No,Davenport,Iowa
8-Apr-19,0555,N444VW,C172,3500,PAE,Green,No,Everett,Washington
3-Apr-19,0827,N4535P,C172,5500,ENA,Green,No,Kenai,Alaska
3-Apr-19,0338,N4549U,C150,3800,WJF,Green,No,Lancaster,California
17-Apr-19,0215,N485A,P28A,6000,PGD,Green,No,Punta Gorda,Florida
16-Apr-19,0135,N4973F,C172,3000,RFD,Green,No,Rockford,Illinois
29-Apr-19,0143,N505PJ,E55P,39000,IAH,Green,No,Houston,Texas
26-Apr-19,0331,N512GV,GLF5,3000,BUR,Green,No,Burbank,California
27-Apr-19,0210,N52438,C172,1600,DAB,Green,No,Daytona Beach,Florida
2-Apr-19,0401,N5260U,C172,7000,DEN,Green,No,Denver,Colorado
24-Apr-19,0528,N534CW,P28A,6600,PSC,Green,No,Pasco,Washington
16-Apr-19,0358,N5457D,C172,3000,HSV,Blue,No,Huntsville,Alabama
4-Apr-19,0610,N560PA,C560,1700,BUR,Green,No,Burbank,California
16-Apr-19,0120,N5612Q,M20P/S,6000,MCN,Green,No,Macon,Georgia
16-Apr-19,0225,N567MT,DA40,6000,RNC,Blue,No,Altamont,Tennessee
10-Apr-19,0212,N586PU,SR20,4500,ASW,Green,No,Warsaw,Indiana
11-Apr-19,0040,N587MT,DA40,8000,CHA,Green,No,Charlotte,North Carolina
16-Apr-19,0127,N6065L,C172,3500,VNC,Green,No,Venice,Florida
26-Apr-19,1222,N63352,C172,5500,SCK,Green,No,Stockton,California
17-Apr-19,0245,N64268,C172,3500,CID,Green,No,Cedar Rapids,Iowa
30-Apr-19,0044,N65431,C182,2500,LWM,Blue,No,Lawrence ,Massachusetts
2-Apr-19,0315,N65872,C172,3000,BFL,Green,No,Bakersfield,California
2-Apr-19,0128,N70RB,SR20,5000,SBN,Green,No,South Bend,Indiana
5-Apr-19,0219,N715CB,FA50,13000,TYS,Green,No,Speedwell,Tennessee
21-Apr-19,0504,N7255E,C182,5000,BFL,Green,No,Bakersfield,California
30-Apr-19,0139,N7270H,C182,2500,RSW,Green,YES,Fort Myers,Florida
5-Apr-19,0844,N755JB,BE20,5500,NYL,Green,No,Yuma,Arizona
18-Apr-19,0438,N7573S,C182,1200,YUM,Green,No,Yuma,Arizona
22-Apr-19,0355,N76HL,PRM1,33000,SAT,Purple,No,San Antonio,Texas
25-Apr-19,0318,N800BW,C560,1000,MKE,Green,No,Milwaukee,Wisconsin
9-Apr-19,0339,N8260W,BE36,6500,OMA,Green,No,Omaha,Nebraska
23-Apr-19,0541,N8421E,PC12,8000,YUM,Green,No,Yuma,Arizona
9-Apr-19,0215,N88JA,C172,4000,DAY,Green,No,Dayton,Ohio
17-Apr-19,0240,N893P,R44,2000,BUR,Green,No,Burbank,California
7-Apr-19,0252,N904LM,SR22,7000,SGH,Green,No,Springfield,Ohio
21-Apr-19,0703,N911LS,B407,2200,MKC,Green,No,Kansas City,Missouri
18-Apr-19,0445,N918AR,SR22,2500,LAX,Green,No,Los Angeles,California
6-Apr-19,0041,N91HT,BE20,4000,DAY,Green,No,Dayton,Ohio
10-Apr-19,0620,N930XX,TBM9,31000,FSM,Green,No,Fort Smith,Arkansas
7-Apr-19,0229,N953AC,C172,1800,PBI,Green,No,West Palm Beach,Florida
24-Apr-19,0442,N962LT,C172,8000,GLH,Green,No,Greenville,Mississippi
5-Apr-19,0413,N97SU,SR20,10500,PVU,Green,No,Provo,Utah
28-Apr-19,1755,N982AR,BE40,22000,LIT,Red,No,Little Rock,Arkansas
11-Apr-19,0411,N98774,Unknown,1000,PHX,White,No,Phoenix,Arizona
18-Apr-19,0235,N987TS,DA42,8500,MCN,Green,No,Macon,Georgia
9-Apr-19,0854,NAC2223,B763,3000,MIA,Green,No,Miami,Florida
27-Apr-19,0347,NDU82,PA44,2500,BDE,Green,No,Baudette,Minnesota
6-Apr-19,0329,NKS380,A321,3000,DTW,Green,No,Detroit,Michigan
14-Apr-19,0405,NKS483,A319,5500,LAS,Green,No,Las Vegas,Nevada
8-Apr-19,0523,NKS680,A320,6000,FLL,Green,No,Fort Lauderdale,Florida
3-Apr-19,0204,NKS813,A320,36000,LFK,Green,No,Fisher,Texas
25-Apr-19,0729,NKS955,A320,3200,OAK,Green,No,Fremont,California
21-Apr-19,0543,OMAHA35A,AS50,2000,MFE,Green,No,McAllen,Texas
11-Apr-19,0821,PD1,HELO,800,FAT,Green,No,Fresno,California
26-Apr-19,0505,PD1,HELO,800,FAT,Green,No,Fresno,California
30-Apr-19,0727,PD10,AS50,18000,ONT,Blue,No,Ontario,California
17-Apr-19,0250,PDT4836,E145/L,17000,INT,Green,No,Statesville,North Carolina
24-Apr-19,0318,PDT4836,E145,9000,ROA,Green,No,Roanoke,Virginia
17-Apr-19,0155,PHMED3,EC35,1000,SGR,Green,No,Sugarland,Texas
19-Apr-19,0930,PKW783,FA20,9000,ELP,Green,No,El Paso,Texas
11-Apr-19,0056,PSA5617,CRJ9,5000,GSO,Green,No,Greensboro,North Carolina
23-Apr-19,0855,PXT725,C56X,2500,PDX,Green,No,Portland,Oregon
19-Apr-19,1156,QXE2087,DH8D,9000,ALW,Green,No,Walla Walla,Washington
19-Apr-19,0516,QXE2374,E75L,4000,GEG,Green,No,Spokane,Washington
20-Apr-19,0417,QXE2401,DH8D,8000,BOI,Green,No,Boise,Idaho
1-Apr-19,0530,QXE2462,E75L,11000,BZN,Green,No,Bozeman,Montana
25-Apr-19,0522,QXE2462,E75L,10000,BOI,Green,No,Boise,Idaho
23-Apr-19,0853,QXE2632,E75L,2500,PDX,Green,No,Portland,Oregon
19-Apr-19,0630,QXE2634,E75L,4000,GEG,Green,No,Spokane,Washington
4-Apr-19,0500,QXE2885,E75L,5000,SEA,Green,No,Seattle,Washington
25-Apr-19,0718,R03789,H47,6000,PDX,Green,No,Portland,Oregon
4-Apr-19,0237,R26297,H60,4500,PUB,Green,No,Pueblo,Colorado
9-Apr-19,0517,RAIDR07,C130,5500,YUM,Green,No,Yuma,Arizona
4-Apr-19,0709,RCH139,H/C17/L,23000,MEI,Green,No,Meridian,Mississippi
13-Apr-19,0430,RCH27,EC45,4500,RIV,Green,No,Riverside,California
23-Apr-19,0140,RCH534,C17,3000,FAY,Green,No,Fayetteville,North Carolina
13-Apr-19,0243,RDDL427,C172,2000,DAB,Green,No,Daytona Beach,Florida
3-Apr-19,0247,RDDL440,C172,2000,DAB,Green,No,Daytona Beach,Florida
3-Apr-19,0311,RDDL470,C172,2000,CRG,Green,No,Jacksonville,Florida
11-Apr-19,0258,RNGR774,TEX2,1600,CRP,Green,No,Corpus Christi,Texas
11-Apr-19,0248,RNGR827,TEX2,1600,CRP,Green,Yes,Corpus Christi,Texas
8-Apr-19,0344,ROLER31,C130,6500,RNO,Green,No,Reno,Nevada
14-Apr-19,0022,ROYAL47,C17,2500,DOV,Blue,No,Dover,Delaware
16-Apr-19,0130,RPA3562,E170,5500,IND,Green,No,Indianapolis,Indiana
16-Apr-19,0323,RPA3590,E170,4000,ADS,Green,No,Addison,Texas
10-Apr-19,0148,RPA4350,E75S,11000,HSV,Green,No,Huntsville,Alabama
3-Apr-19,0030,RPA4426,E75/S,600,MIA,Green,No,Miami,Florida
11-Apr-19,0033,RPA4520,E75S,6000,PHL,Green,No,Philadelphia,Pennsylvania
2-Apr-19,0036,RPA4554,E75S,7000,LGA,Blue,No,New York City,New York
27-Apr-19,0044,RPA4580,E75S,6000,DCA,Green,No,Washington,District of Columbia
10-Apr-19,0020,RPA4582,E75/L,800,MIA,Green,No,Miami,Florida
29-Apr-19,0158,RPA6026,E75S,10000,IND,Green,No,Indianapolis,Indiana
12-Apr-19,0205,RUFF07,E6,3000,BHM,Green,No,Birmingham,Alabama
9-Apr-19,0400,SHERPA1,SH33,8000,PHX,Green,No,Phoenix,Arizona
25-Apr-19,0223,SKE5652,CRJ2,2200,ORD,Green,No,Chicago,Illinois
24-Apr-19,0305,SKULL22,H/B52,10000,DTN,Green,No,Shreveport,Louisiana
24-Apr-19,0352,SKULL23,H/B52,8000,DTN,Green,No,Shreveport,Louisiana
24-Apr-19,0237,SKW294X,CRJ7,5000,BNA,Green,No,Nashville,Tennessee
27-Apr-19,0430,SKW3010,CRJ7,2500,BFL,Green,No,Bakersfield,California
13-Apr-19,0135,SKW3227,CRJ7?L,13000,BNA,Green,No,Nashville,Tennessee
24-Apr-19,0518,SKW3350,E75L,9000,SJC,Green,No,San Jose,California
8-Apr-19,0342,SKW3415,E75L,3000,PDX,Red,No,Portland,Oregon
1-Apr-19,0340,SKW3436,E75L,9000,BOI,Green,No,Boise,Idaho
20-Apr-19,0503,SKW3472,E75L,6500,FAT,Green,No,Fresno,California
26-Apr-19,0545,SKW3479,E75L,18000,BOI,Green,No,Boise,Idaho
12-Apr-19,1223,SKW3690,CRJ2,4000,DTW,Green,No,Detroit,Michigan
20-Apr-19,0205,SKW3818,CRJ9,6000,IAH,Green,No,Houston,Texas
8-Apr-19,0205,SKW3877,CRJ7,800,IAH,Green,No,Houston,Texas
10-Apr-19,0405,SKW3983,CRj9,13000,DLH,Green,No,Duluth,Minnesota
13-Apr-19,0108,SKW4117,E175,20000,CMH,Green,No,Columbus,Ohio
3-Apr-19,0118,SKW4174,CRJ2,19000,HCH,Green,No,Crossville,Tennessee
27-Apr-19,0240,SKW4684,CRJ7,4000,CID,Green,No,Cedar Rapids,Iowa
27-Apr-19,0210,SKW5143,B737,5000,EAU,Green,No,Eau Claire,Wisconsin
30-Apr-19,0345,SKW5211,E75L,5000,SFO,Green,No,San Francisco,California
10-Apr-19,0419,SKW5260,E75L,7400,BFL,Green,No,Bakersfield,California
30-Apr-19,0432,SKW5260,CRJ2,1900,BFL,Green,No,Bakersfield,California
13-Apr-19,0315,SKW5267,CRJ2,6000,RNO,Green,No,Reno,Nevada
13-Apr-19,0358,SKW5373,CRJ2,2000,FAT,White,No,Fresno,California
14-Apr-19,0247,SKW5434,CRJ2,3600,BIS,Green,No,Bismarck,North Dakota
1-Apr-19,0338,SKW5644,E75L,10000,LAX,Green,No,Los Angeles,California
30-Apr-19,0346,SKW5644,CRJ2,3200,LAX,Green,No,Los Angeles,California
26-Apr-19,0223,SKW5652,CRJ2,2200,ORD,Green,No,Chicago,Illinois
5-Apr-19,0430,SKW5704,E75L,13000,PVU,Green,No,Provo,Utah
19-Apr-19,0324,SKW5740,CRJ2,2000,RDD,Green,No,Anderson,California
1-Apr-19,0437,SKW5883,E75L,11000,OAK,Green,No,Oakland,California
26-Apr-19,0430,SKW5939,E75L,10000,AUS,Green,No,Austin,Texas
13-Apr-19,0340,SKW7415,CRJ2,4000,MSP,Green,No,Minneapolis,Minnesota
22-Apr-19,0434,SKW793Z,CRJ2,6000,TUL,Green,No,Tulsa,Oklahoma
13-Apr-19,0330,SKYNITE,HELO,500,LGB,Green,No,Long Beach,California
24-Apr-19,2353,SNC405,SH36,600,SJU,Green,No,San Juan,Puerto Rico
30-Apr-19,2246,SNC501,SH36,2200,SJU,Green,No,San Juan,Puerto Rico
1-Apr-19,0425,STAR97,HELO,2300,RIV,Green,No,Riverside,California
27-Apr-19,0506,STAR98,HELO,2600,RIV,Green,No,Riverside,California
27-Apr-19,0627,SWA1122,B737,9000,DEN,Green,No,Denver,Colorado
25-Apr-19,0447,SWA1360,B737,12000,PHX,Green,No,Phoenix,Arizona
27-Apr-19,0625,SWA1360,B737,4600,LAS,Green,No,Las Vegas,Nevada
12-Apr-19,0245,SWA1411,B738,12000,BAK,Blue,No,Columbus,Indiana
17-Apr-19,0543,SWA1469,B737,600,SAN,Blue,No,San Diego,California
27-Apr-19,0136,SWA1576,B737,4200,BNA,Green,No,Nashville,Tennessee
5-Apr-19,0457,SWA16,B737,1600,LAX,Green,No,Los Angeles,California
3-Apr-19,0647,SWA162,B738,10000,RNO,Green,No,Reno,Nevada
12-Apr-19,0112,SWA1727,B738,5000,HOU,Green,No,Houston,Texas
20-Apr-19,0200,SWA1822,B737,1000,HOU,Green,No,Houston,Texas
30-Apr-19,0638,SWA186,B737,5500,OAK,Green,No,Oakland,California
27-Apr-19,0440,SWA1881,B738,11000,DEN,Green,No,Denver,Colorado
6-Apr-19,0410,SWA1980,B737,7500,LAS,Green,No,Las Vegas,Nevada
25-Apr-19,0229,SWA2089,B737,2000,ATL,Blue,No,Atlanta,Georgia
9-Apr-19,0529,SWA2120,B737,33000,AUS,Green,No,Austin,Teas
13-Apr-19,0237,SWA2142,B737,2500,STL,Green,No,St Louis,Missouri
1-Apr-19,0820,SWA2184,B738,9000,GEG,Green,No,Spokane,Washington
4-Apr-19,0255,SWA2437,B737,5000,MCO,Green,No,Orlando,Florida
14-Apr-19,0122,SWA2859,B737/L,9000,ARR,Green,No,Joliet,Illinois
14-Apr-19,0145,SWA3062,B738,5000,IND,Green,No,Indianapolis,Indiana
14-Apr-19,0415,SWA3076,B737,17000,DEN,Green,No,Denver,Colorado
14-Apr-19,0140,SWA3224,B737,5000,IND,Green,No,Indianapolis,Indiana
29-Apr-19,0330,SWA3237,B737,9000,LAS,Green,No,Las Vegas,Nevada
10-Apr-19,0117,SWA356,B737,4000,ANP,Green,No,Annapolis,Maryland
8-Apr-19,0620,SWA3659,B738,19000,MOD,Green,No,Modesto,California
8-Apr-19,0613,SWA3905,B737,1500,HOU,Green,No,Houston,Texas
22-Apr-19,0346,SWA3956,B737,1200,SJU,Green,No,San Juan,Puerto Rico
29-Apr-19,0332,SWA3982,B738,7000,LAS,Green,No,Las Vegas,Nevada
15-Apr-19,0347,SWA3983,B737,14000,DEN,Green,No,Denver,Colorado
22-Apr-19,0305,SWA4037,B737,5000,MCI,Green,No,Kansas City,Missouri
21-Apr-19,0521,SWA4098,B737,1200,BWI,Green,No,Baltimore,Maryland
21-Apr-19,0220,SWA4217,B737/L,20000,MRB,Green,No,Martinsburg,West Virginia
8-Apr-19,0327,SWA4273,B737,400,HOU,Green,No,Houston,Texas
1-Apr-19,0235,SWA4300,B737,18000,IND,Green,No,Indianapolis,Indiana
1-Apr-19,0128,SWA4495,B738,9500,DFW,Green,No,Dallas,Texas
22-Apr-19,0428,SWA4702,B737,6000,TUL,Green,No,Tulsa,Oklahoma
6-Apr-19,0427,SWA507,B737,13000,RNO,Green,No,Reno,Nevada
16-Apr-19,0433,SWA516,B737,5000,FLL,Green,No,Fort Lauderdale,Florida
29-Apr-19,0335,SWA5272,B738,7000,LAS,Green,No,Las Vegas,Nevada
8-Apr-19,0531,SWA5382,B738,1000,HOU,Green,No,Houston,Texas
4-Apr-19,0100,SWA733,B737,4700,BNA,Green,No,Nashville,Tennessee
17-Apr-19,0534,SWA744,B738,17000,MOD,Green,No,Modesto,California
27-Apr-19,0142,SWA766,B737/L,9000,ARR,Green,No,Joliet,Illinois
24-Apr-19,0234,SWA850,B737,7000,MKE,Green,No,Milwaukee,Wisconsin
3-Apr-19,0124,SWG196,B738,35000,SHV,Green,No,Shreveport,Louisiana
28-Apr-19,0227,SWG596,B737,36000,TUL,Green,No,Tulsa,Oklahoma
22-Apr-19,0840,TAI589,E190/L,3000,MIA,Green,No,Miami,Florida
22-Apr-19,0028,TAM8191,B77W,1300,MIA,Green,No,Miami,Florida
10-Apr-19,0339,TOTEM02,P3,4000,74S,Green,No,Anacortes,Washington
28-Apr-19,0243,TUL LIFE,HELO,1300,DAL,Blue,No,Dallas,Texas
9-Apr-19,0330,TV11,HELO,1200,SMO,Green,No,Santa Monica,California
20-Apr-19,0625,TV4,AS50,1200,BUR,Green,No,Burbank,California
7-Apr-19,0707,TV7,HELO,3200,RIV,Green,No,Riverside,California
14-Apr-19,0020,TWY15,GLF6,500,AGS,Red,No,Augusta,Georgia
22-Apr-19,0120,UAL1039,B739,2600,EWR,Green,No,Newark,New Jersey
9-Apr-19,0056,UAL1043,B737,6000,WRI,Green,No,Wrightstown,New Jersey
19-Apr-19,0310,UAL1045,A320,8000,AUS,Green,No,Austin,Texas
3-Apr-19,0525,UAL1075,B737,1700,SNA,Green,No,Santa Ana,California
29-Apr-19,0323,UAL1118,B737,5000,PAO,Green,No,Palo Alto,California
27-Apr-19,0649,UAL1170,B737,9400,HNL,Green,No,Honolulu,Hawaii
27-Apr-19,0539,UAL1513,B738,2500,MCO,Green,No,Orlando,Florida
1-Apr-19,0630,UAL1623,A320,10000,OAK,Green,No,Oakland,California
12-Apr-19,0635,UAL1813,B737,1500,LAX,Green,No,Los Angeles,California
22-Apr-19,0050,UAL1837,B737,5000,EWR,Green,No,Newark,New Jersey
11-Apr-19,0018,UAL1841,A319,8000,SUA,Green,No,Stuart,Florida
5-Apr-19,0500,UAL1842,B739,1600,LAX,Green,No,Los Angeles,California
7-Apr-19,0318,UAL1916,B737,9000,SAN,Green,No,San Diego,California
13-Apr-19,0358,UAL2006,B752,1000,SFO,Green,No,San Francisco,California
