2021 Laser Incidents,,,,,,,,,
Incident Date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
16-Jul-21,0329,FDX1310,B763,17000,ZME,Green,No,Memphis,Tennessee
16-Jul-21,0357,SWA2219,B737,1500,LGB,Green,No,Long Beach,California
16-Jul-21,0358,JSX104,E135,10000,JCF,Green,No,Edwards AFB,California
16-Jul-21,0405,SKW5365,E75L,8000,M98,Green,No,Minneapolis,Minnesota
16-Jul-21,0430,SWA5941,B737,11000,JCF,Green,No,Edwards AFB,California
16-Jul-21,0432,ASA419,B739,4000,NCT,Blue,No,Mather,California
16-Jul-21,0435,N860CB,GALX,11000,JCF,Green,No,Edwards AFB,California
16-Jul-21,0435,SKW4307,CRJ2,14000,ZDV,Green,No,Longmont,Colorado
16-Jul-21,0440,SWA1137,B737,2000,SAN,Green,No,San Diego,California
16-Jul-21,0524,ASA834,B739,10000,P80,Green,No,Portland,Oregon
16-Jul-21,0525,AAL1179,B738,15400,ZTL,Green,No,Hampton,Georgia
16-Jul-21,0559,SQARE46,K35R,8000,GEG,Green,Yes,Spokane ,Washington
16-Jul-21,0646,FDX1289,A306,10000,M03,Green,No,Memphis,Tennessee
16-Jul-21,0702,IDAHO66,C172,2500,P80,Green,No,Portland,Oregon
16-Jul-21,0725,DAL950,A321,9000,L30,Green,No,Las Vegas,Nevada
16-Jul-21,1140,N48068,C172,5500,SLC,Green,No,Salt Lake City,Utah
17-Jul-21,0100,SCX3037,B737,5000,TPA,Green,No,Tampa,Florida
17-Jul-21,0110,ERU496,C172,400,DAB,Blue,No,Daytona Beach,Florida
17-Jul-21,0110,NKS231,A321,6000,MIA,Green,No,Miami,Florida
17-Jul-21,0140,RAV86,H60,1000,ALB,Green,No,Albuquerque,New York
17-Jul-21,0144,N790GK,PA44,4500,RDU,Green,No,Raleigh/Durham,North Carolina
17-Jul-21,0215,UAL2603,B752,8000,ZBW,Green,No,Nashua,New Hampshire
17-Jul-21,0218,EDV5561,CRJ2,12000,A80,Green,No,Peachtree City,Georgia
17-Jul-21,0253,N184NW,C172,5000,AZO,Green,No,Kalamazoo,Michigan
17-Jul-21,0257,SWA1747,B737,1500,AUS,Green,No,Austin,Texas
17-Jul-21,0310,N897SE,HELO,2200,OKC,Green,No,Oklahoma City,Oklahoma
17-Jul-21,0315,EDV4904,CRJ9,10000,TRI,Green,No,Bristol/Johnson/Kingsport,Tennessee
17-Jul-21,0325,AAY2653,A320,5000,RAP,Green,No,Rapid City,South Dakota
17-Jul-21,0347,N414ME,C182,11000,JCF,Green,No,Edwards AFB,California
17-Jul-21,0403,N497E,HELO,6500,JCF,Green,No,Edwards AFB,California
17-Jul-21,0410,N198TH,C172,2500,BFL,Green,No,Bakersfield,California
17-Jul-21,0510,FDX1803,B763,13000,NCT,Blue,No,Mather,California
17-Jul-21,0518,FDX45,B763,15000,ZME,Green,No,Memphis,Tennessee
17-Jul-21,0546,N231DF,M20T,3500,NCT,Green,No,Mather,California
17-Jul-21,0620,UAL1482,B739,1700,LAX,Red,No,Los Angeles,California
17-Jul-21,0935,FDX1461,B763,37000,ZJX,Green,No,Hillard,Florida
17-Jul-21,1002,UPS351,B752,1000,MIA,Green,No,Miami,Florida
17-Jul-21,1840,UAL2859,B737,3000,GUM,Green,No,Tamuning,Guam
18-Jul-21,0001,N4FX,PT19,700,DWH,Green,No,Houston,Texas
18-Jul-21,0144,N64043,C172,1900,D21,Green,No,Detroit,Michigan
18-Jul-21,0145,SWA3684,B737,4000,RSW,Green,No,Fort Myers,Florida
18-Jul-21,0145,N937LC,NG5,9500,IND,Green,No,Indianapolis,Indiana
18-Jul-21,0210,SKW5372,CRJ2,4300,LBB,White,No,Lubbock,Texas
18-Jul-21,0235,SKYT806,C172,1600,DAL,Green,No,Dallas ,Texas
18-Jul-21,0240,JIA5671,CRJ7,11500,ZNY,Green,No,Ronkonkoma,New York
18-Jul-21,0240,ASH6226,E75L,5000,MOB,Green,No,Mobile,Alabama
18-Jul-21,0310,N901TV,HELO,2300,SBN,Green,No,South Bend,Indiana
18-Jul-21,0314,N1424J,P28A,3500,FSD,Green,No,Sioux Falls,South Dakota
18-Jul-21,0320,UAL644,B39M,5500,D01,Blue,No,Denver,Colorado
18-Jul-21,0420,RPA5608,E75S,4000,C90,Green,No,Elgin,Illinois
18-Jul-21,0420,SKW5450,E75L,11000,CHS,Green,No,Charleston ,South Carolina
18-Jul-21,0420,SWA5684,B737,11000,CHS,Green,No,Charleston ,South Carolina
18-Jul-21,0420,RPA3652,E170,11000,CHS,Green,No,Charleston ,South Carolina
18-Jul-21,0423,SWA3350,B737,9300,ABQ,Green,No,Albuquerque,New Mexico
18-Jul-21,0427,N6413R,P28A,7500,BFL,Green,No,Bakersfield,California
18-Jul-21,0428,N556CP,H500,1700,CMH,Green,No,Columbus,Ohio
18-Jul-21,0440,LN913NM,PC12,11000,ABQ,Green,No,Albuquerque,New Mexico
18-Jul-21,0505,SKW3541,CRJ9,3500,ZAU,Green,No,Aurora,Illinois
18-Jul-21,0517,QXE2187,E75L,3000,SJC,Red And Purple,No,San Jose,California
18-Jul-21,0534,SKW3360,E75L,32000,ZSE,Green,No,Auburn,Washington
18-Jul-21,0537,N6694E,C172,9000,D01,Blue,No,Denver,Colorado
18-Jul-21,0545,SWA5018,B737,41000,ZDV,Blue,No,Longmont,Colorado
18-Jul-21,0545,SKW5140,CRJ2,1600,ZMP,Green,No,Dodge Center,Minnesota
18-Jul-21,0547,SWA2227,B737,22000,BUR,Red,No,Burbank,California
18-Jul-21,0600,LN325MW,PC12,13000,ZSE,Purple,No,Auburn,Washington
18-Jul-21,0630,N307KH,B407,6000,ZDV,Blue,No,Longmont,Colorado
18-Jul-21,0900,N229AM,B407,2500,FAT,Green,No,Fresno,California
18-Jul-21,1100,OXF1092,P28A,3000,P50,Unk,No,Phoenix,Arizona
18-Jul-21,1120,DAL366,A332,11000,SLC,Green,No,Salt Lake City,Utah
19-Jul-21,0132,RPA5011,E75L,7000,CLT,Green,No,Charlotte,North Carolina
19-Jul-21,0154,NKS857,A320,1700,LGA,Green,No,New York,New York
19-Jul-21,0201,N25EG,C650,5000,PBI,Blue,No,West Palm Beach,Florida
19-Jul-21,0214,JIA5630,CRJ9,2500,FNT,Green,No,Flint,Michigan
19-Jul-21,0215,N449ND,PA28,2800,PBI,Green,No,West Palm Beach,Florida
19-Jul-21,0245,SKW2969,CRJ7,16000,ZFW,Green,No,Fort Worth,Texas
19-Jul-21,0312,N5276W,P28A,1200,YUM,Green,No,Yuma,Arizona
19-Jul-21,0334,SKW5385,E75L,10500,SCT,Green,No,San Diego,California
19-Jul-21,0355,JIA5370,CRJ9,17000,ZNY,Blue,No,Ronkonkoma,New York
19-Jul-21,0401,RPA4990,E75S,29000,ZNY,Green,No,Ronkonkoma,New York
19-Jul-21,0420,SKW5662,E175,10500,ZLC,Green,No,Salt Lake City,Utah
19-Jul-21,0500,SWA1915,B737,10000,ABQ,Green,No,Albuquerque,New Mexico
19-Jul-21,0505,N79US,DA40,6500,SLC,Green,No,Salt Lake City,Utah
19-Jul-21,0515,SKW5663,CRJ2,6000,SLC,Green,No,Salt Lake City,Utah
19-Jul-21,0525,DAL8878,B752,1300,ZNY,Green,No,Ronkonkoma,New York
19-Jul-21,2332,G24464,HELO,500,SJU,Green,No,San Juan,Puerto Rico
19-Jul-21,2340,USCG,H60,1200,SJU,Green,No,San Juan,Puerto Rico
20-Jul-21,0133,N551CP,HELO,1200,CMH,Green,No,Columbus,Ohio
20-Jul-21,0202,EDV4864,CRJ2,11000,ZHU,Green,No,Houston,Texas
20-Jul-21,0205,CHP3,HELO,300,PNE,Green,No,Philadelphia,Pennsylvania
20-Jul-21,0225,N103AV,P28A,3000,CHA,Green,No,Chattanooga,Tennessee
20-Jul-21,0249,UPS1477,MD11,3000,SDF,Green,No,Louisville,Kentucky
20-Jul-21,0255,AAY2393,A320,1600,SFB,Blue,No,Orlando,Florida
20-Jul-21,0312,RNGR854,TEX2,4000,CRP,Green,No,Corpus Christi,Texas
20-Jul-21,0330,N82LG,PA18,3000,AZO,Green,No,Kalamazoo,Michigan
20-Jul-21,0330,N23LG,CUB2,2500,GRR,Green,No,Grand Rapids,Michigan
20-Jul-21,0331,DAL2374,B712,10900,FSD,Green,No,Sioux Falls,South Dakota
20-Jul-21,0334,SWA2325,B737,30000,ZKC,Green,No,Olathe,Kansas
20-Jul-21,0347,MVK88,PA44,5500,FSD,Green,No,Sioux Falls,South Dakota
20-Jul-21,0357,SKW5534,CRJ7,8200,ABQ,Green,No,Albuquerque,New Mexico
20-Jul-21,0408,ASH6031,E75L,1500,BRO,Green,No,Brownsville,Texas
20-Jul-21,0410,SIS121,GLEX,1200,VNY,Green,No,Van Nuys,California
20-Jul-21,0435,STAR7,EC20,1000,WOC,Green,Yes,Washington,District of Columbia
20-Jul-21,0435,,,1000,SAC,Green,Yes,Sacramento,California
20-Jul-21,0454,N9223E,C172,3500,P80,Green,No,Portland,Oregon
20-Jul-21,0455,TRP8,B407,1500,WOC,Blue,Yes,Washington,District of Columbia
20-Jul-21,0502,FDX105,B767,13000,ZME,Green,No,Memphis,Tennessee
20-Jul-21,0822,GTI6948,B763,9000,SCT,Green,No,San Diego,California
21-Jul-21,0205,ASH5743,CRJ9,6000,D10,Green,No,Dallas-Fort Worth,Texas
21-Jul-21,0235,AAL595,B738,800,SJU,Green,No,San Juan,Puerto Rico
21-Jul-21,0245,AAL1322,A321,2500,DFW,Green,No,Dallas-Fort Worth,Texas
21-Jul-21,0300,ENY3765,E145,13500,ZFW,Green,No,Fort Worth,Texas
21-Jul-21,0305,SCU27,P28A,1700,TUL,Green,No,Tulsa,Oklahoma
21-Jul-21,0308,SCU26,P28A,1700,TUL,Green,No,Tulsa,Oklahoma
21-Jul-21,0315,ENY3949,E170,9000,ABQ,Green,No,Albuquerque,New Mexico
21-Jul-21,0317,SKULL61,H60,8000,ABQ,Green,No,Albuquerque,New Mexico
21-Jul-21,0353,SWA1637,B737,12000,NCT,Green,No,Mather,California
21-Jul-21,0355,FDX1361,A306,10000,ZME,Green,No,Memphis,Tennessee
21-Jul-21,0400,FDX1347,B752,10000,ZME,Green,No,Memphis,Tennessee
21-Jul-21,0406,FDX1217,B767,9500,M03,Green,No,Memphis,Tennessee
21-Jul-21,0411,FDX1647,A306,6000,IND,Green,No,Indianapolis,Indiana
21-Jul-21,0415,SKW3470,E75L,5000,NCT,Green,No,Mather,California
21-Jul-21,0425,EJA584,C68A,5000,ZOA,Green,No,Fremont,California
21-Jul-21,0428,SWA2847,B738,5000,AUS,Green,No,Austin,Texas
21-Jul-21,0432,SKW3560,E175,13000,NCT,Green,No,Mather,California
21-Jul-21,0433,N4915S,C82T,3500,FAT,Green,No,Fresno,California
21-Jul-21,0442,SKW3502,E75L,2000,SJC,Green,No,San Jose,California
21-Jul-21,0451,BLADE20,UH1,4800,GTF,Green,No,Great Falls,Montana
21-Jul-21,0455,FFT268,A20N,11000,D01,Green,No,Denver,Colorado
21-Jul-21,0457,N121W,C172,3000,P80,Green,No,Portland,Oregon
21-Jul-21,0458,JTL530,CL60,5500,P50,Green,No,Phoenix,Arizona
21-Jul-21,0502,SWA2868,B737,5500,P50,Green,No,Phoenix,Arizona
21-Jul-21,0509,N575T,R22,1000,ZSE,Green,No,Auburn,Washington
21-Jul-21,0510,QXE2547,E75L,2000,P80,Green,No,Portland,Oregon
21-Jul-21,0515,POLC2,AS50,11000,TUL,Green,No,Tulsa,Oklahoma
21-Jul-21,0530,FDX1807,MD11,2500,OAK,Blue,No,Oakland,California
21-Jul-21,0540,N2384L,C172,1600,NCT,Green,No,Mather,California
21-Jul-21,0540,R651,H64,5000,ELP,Green,No,El Paso,Texas
21-Jul-21,0615,DAL2311,A319,5000,NCT,Blue,No,Mather,California
21-Jul-21,0615,SKW3332,E75L,13000,ZOA,Green,No,Fremont,California
21-Jul-21,0640,ASA1310,B737,8000,P80,Green,No,Portland,Oregon
21-Jul-21,0640,QXE2313,E75L,13000,ZSE,Green,No,Auburn,Washington
21-Jul-21,0715,BXR494,C402,8500,NCT,Green,No,Mather,California
22-Jul-21,0130,N818WF,CL30,11000,CHS,Green,No,Charleston ,South Carolina
22-Jul-21,0151,N556JM,DA40,Unk,GRB,Unk,Unk,Green Bay,Wisconsin
22-Jul-21,0212,N61232,C172,1500,HQ DEN,Green,No,Washington,District of Columbia
22-Jul-21,0236,UPS1305,MD11,13500,ZID,Green,No,Indianapolis,Indiana
22-Jul-21,0257,SKW5939,E75L,7500,AVL,Blue,No,Asheville,North Carolina
22-Jul-21,0300,DAL2776,B712,4000,ZTL,Green,No,Hampton,Georgia
22-Jul-21,0318,N766PD,C172,5500,ZFW,Green,No,Fort Worth,Texas
22-Jul-21,0340,ASA724,B739,10500,SCT,Green,No,San Diego,California
22-Jul-21,0355,SWA9012,B737,Unk,JCF,Unk,Unk,Edwards AFB,California
22-Jul-21,0357,FTH938,C750,Unk,JCF,Unk,Unk,Edwards AFB,California
22-Jul-21,0407,N204DD,GALX,5000,SCT,Green,No,San Diego,California
22-Jul-21,0420,CRSBO41,V22,4500,ZDC,Unk,No,Leesburg,Virginia
22-Jul-21,0424,N8531S,B206,1300,VNY,Green,No,Van Nuys,California
22-Jul-21,0425,UAL1887,B739,27000,ZBW,Green,No,Nashua,New Hampshire
22-Jul-21,0439,N521TX,PC12,21000,SLC,Green,No,Salt Lake City,Utah
22-Jul-21,0440,SKW1357,CRJ7,9500,SLC,Green,No,Salt Lake City,Utah
22-Jul-21,0440,FDX3069,MD11,12000,ZSE,Green,No,Auburn,Washington
22-Jul-21,0442,JBU956,A320,8500,L30,Green,No,Las Vegas,Nevada
22-Jul-21,0443,N521TX,PC12,19000,SLC,Green,No,Salt Lake City,Utah
22-Jul-21,0450,UAL2305,A320,15000,D01,Green,No,Denver,Colorado
22-Jul-21,0509,ASA834,B738,7000,P80,Unk,No,Portland,Oregon
22-Jul-21,0520,N892KC,SR22,2200,BUR,Green,No,Burbank,California
22-Jul-21,0523,FINE67,C17,7000,ZSE,Blue,No,Auburn,Washington
22-Jul-21,0539,RDX1803,B767,Unk,NCT,Unk,Unk,Mather,California
22-Jul-21,0540,QXE2043,E75L,1000,S46,Blue,No,Burien,Washington
22-Jul-21,0557,ASA898,B738,13000,ZSE,Green,No,Auburn,Washington
22-Jul-21,0622,MUI6,SH36,1000,OGG,Green,No,Kahului,Hawaii
22-Jul-21,0910,UPS782,MD11,800,HQ DEN,Green,No,Washington,District of Columbia
22-Jul-21,1059,UPS9784,B763,6000,HQ DEN,Green,No,Washington,District of Columbia
23-Jul-21,0054,N53AA,C172,Unk,EWR,Unk,Unk,Newark,New Jersey
23-Jul-21,0148,N2225D,PA28,8000,ZNY,Green,No,Ronkonkoma,New York
23-Jul-21,0152,N4836G,C172,3500,CVG,Green,No,Covington,Kentucky
23-Jul-21,0152,AAL1421,B38M,10000,MIA,Green,No,Miami,Florida
23-Jul-21,0214,RPA4535,E75L,2500,PWM,Green,No,Portland,Maine
23-Jul-21,0220,LBQ783,PC12,2500,F11,Blue,No,Orlando,Florida
23-Jul-21,0230,JBU102,E190,8700,BUF,White and Purple,No,Buffalo,New York
23-Jul-21,0230,N757MK,C172,3500,FNT,Unk,No,Flint,Michigan
23-Jul-21,0231,AAL2449,B737,2000,JAX,Green,No,Jacksonville,Florida
23-Jul-21,0235,N476TA,P28A,5000,GSO,Green,No,Greensboro,North Carolina
23-Jul-21,0236,SWA5888,B737,10000,PVD,Green,No,Providence,Rhode Island
23-Jul-21,0314,AWI3968,CRJ2,8000,BUF,Blue,No,Buffalo,New York
23-Jul-21,0319,UPS1339,B752,23000,ZME,Green,No,Memphis,Tennessee
23-Jul-21,0336,HAL36,A330,6000,P50,Green,No,Phoenix,Arizona
23-Jul-21,0349,RPA4623,E75S,6000,IND,Green,No,Indianapolis,Indiana
23-Jul-21,0405,AAY159,A319,8000,FSM,Green,No,Fort Smith,Arkansas
23-Jul-21,0408,UPS487,MD11,7000,SDF,Green,No,Louisville,Kentucky
23-Jul-21,0415,FDX1362,B752,10000,M03,Green,No,Memphis,Tennessee
23-Jul-21,0423,DAL2251,A321,10000,BZN,Green,No,Bozeman,Montana
23-Jul-21,0435,N1272,E55P,7500,BZN,Green,No,Bozeman,Montana
23-Jul-21,0436,ASA1107,B739,3000,SEA,Green,No,Seattle,Washington
23-Jul-21,0440,SNC1465,SH36,4500,SDF,Green,No,Louisville,Kentucky
23-Jul-21,0534,FDX1801,B763,4500,NCT,Green,No,Mather,California
23-Jul-21,0535,SKW4001,E75L,1200,SLC,Unk,No,Salt Lake City,Utah
23-Jul-21,0539,FDX1803,B767,3500,NCT,Green,No,Mather,California
23-Jul-21,0605,UAL1413,B739,8500,S46,Blue,No,Burien,Washington
23-Jul-21,0630,N335SP,C172,800,OGG,Blue,No,Kahului,Hawaii
23-Jul-21,0649,QXE2421,E75L,6000,P80,Blue,No,Portland,Oregon
23-Jul-21,0700,FDX2664,A306,10000,ZJX,Green,No,Hillard,Florida
23-Jul-21,0802,UPS860,H/A306/L,Unk,ZFW,Unk,Unk,Fort Worth,Texas
23-Jul-21,2153,EDV4685,CRJ2,10000,ZJX,Green,No,Hillard,Florida
24-Jul-21,0110,N7395D,C172,3500,BGM,Green,No,Binghamton,New York
24-Jul-21,0121,EAGL1,HELO,2000,PCT,Green,No,Warrenton,Virginia
24-Jul-21,0155,N691TC,C172,2000,SDF,Green,No,Louisville,Kentucky
24-Jul-21,0204,RPA3452,E75L,5000,BGR,Green,No,Bangor,Maine
24-Jul-21,0209,SWA704,B739,5000,C90,Green,No,Elgin,Illinois
24-Jul-21,0210,HN5,EC35,4000,CKB,Green,No,Clarksburg,West Virginia
24-Jul-21,0214,EDV4763,CRJ2,Unk,MLI,Unk,Unk,Moline,Illinois
24-Jul-21,0300,N218AZ,PA32,7500,APA,Green,No,Denver,Colorado
24-Jul-21,0300,N9072L,C172,3600,SDF,Green,No,Louisville,Kentucky
24-Jul-21,0300,EJA661,C56X,7000,BJC,Green,No,Denver,Colorado
24-Jul-21,0318,AWI3985,CRJ2,2900,DAY,Green,No,Dayton,Ohio
24-Jul-21,0335,LN284MR,BE90,2500,ZFW,Green,No,Fort Worth,Texas
24-Jul-21,0345,FDX1362,B757,9000,M03,Green,No,Memphis,Tennessee
24-Jul-21,0352,ENY4017,E170,4000,BUF,Green,No,Buffalo,New York
24-Jul-21,0355,N551CD,SR22,8600,ELP,Green,No,El Paso,Texas
24-Jul-21,0433,AAL2281,A321,20000,ZHU,Green,No,Houston,Texas
24-Jul-21,0434,ENY4130,E170,5000,ZFW,Green,No,Fort Worth,Texas
24-Jul-21,0450,N828RW,RV8,3000,HIO,Green,No,Portland,Oregon
24-Jul-21,0452,QXE2187,E75L,3000,NCT,Green,No,Mather,California
24-Jul-21,0458,AAY636,A320,5500,NCT,Green,No,Mather,California
24-Jul-21,0500,SWA1482,B737,10500,JCF,Green,No,Edwards AFB,California
24-Jul-21,0520,SWA9026,B738,38000,ZLC,Green,No,Salt Lake City,Utah
24-Jul-21,0523,NKS1069,A320,4000,LAS,Green,No,Las Vegas,Nevada
24-Jul-21,0536,QXE2305,E75L,4000,ZSE,Green,No,Auburn,Washington
24-Jul-21,0550,SKW3598,E75L,13000,NCT,Green,No,Mather,California
24-Jul-21,0717,SKW3759,E75L,8000,ZSE,Green,No,Auburn,Washington
24-Jul-21,0815,UNKN,,2000,BNA,Red And Green,No,Nashville,Tennessee
25-Jul-21,0010,SWA1236,B737,16000,ZSU,Green,No,San Juan,Puerto Rico
25-Jul-21,0049,NYON54,HELO,2000,N90,Green,No,Westbury,New York
25-Jul-21,0050,AAL1346,B737,2000,CLT,Green,No,Charlotte,North Carolina
25-Jul-21,0106,RPA4656,E75S,4000,N90,Green,No,Westbury,New York
25-Jul-21,0108,RPA4940,E75S,4000,N90,Green,No,Westbury,New York
25-Jul-21,0115,N494LA,PA28,4000,PHL,Green,No,Philadelphia,Pennsylvania
25-Jul-21,0115,SXL24,SR22,2500,PVD,Green,No,Providence,Rhode Island
25-Jul-21,0139,JBU1524,A321,1600,JFK,Green,No,New York,New York
25-Jul-21,0222,GJS4398,CRJ7,1600,CLT,Green,No,Charlotte,North Carolina
25-Jul-21,0300,N50826,C172,7500,APA,Green,No,Denver,Colorado
25-Jul-21,0320,SKW3498,E75L,3000,SCT,Green,No,San Diego,California
25-Jul-21,0328,SKW3807,E75L,6000,SCT,Green,No,San Diego,California
25-Jul-21,0330,N5397P,PA24,3000,PIT,Green,No,Pittsburgh,Pennsylvania
25-Jul-21,0346,PDT6243,E145,34000,ZTL,Green,No,Hampton,Georgia
25-Jul-21,0440,QXE2039,E75L,10000,NCT,Green,No,Mather,California
25-Jul-21,0450,N2291C,C172,5000,RNO,Blue,No,Reno,Nevada
25-Jul-21,0450,FFT771,A321,10500,D01,Green,No,Denver,Colorado
25-Jul-21,0500,N5222D,C172,7500,D01,Green,No,Denver,Colorado
25-Jul-21,0524,N251KD,C25A,10000,SGF,Green,No,Springfield,Missouri
25-Jul-21,0530,STT3059,PC12,1000,HCF,Green,No,Honolulu,Hawaii
25-Jul-21,0536,N51060,C150,7500,BOI,Green,No,Boise,Idaho
25-Jul-21,0622,N138ME,C172,2500,NCT,Green,No,Mather,California
25-Jul-21,0820,USC247,BE58,9000,T75,Green,No,St. Charles,Missouri
26-Jul-21,0123,N5814W,PA28,17000,LYH,Green,No,Lynchburg,Virginia
26-Jul-21,0129,JBU342,E190,13000,ZNY,Blue,No,Ronkonkoma,New York
26-Jul-21,0134,JIA5271,CRJ7,2000,CLT,Green,No,Charlotte,North Carolina
26-Jul-21,0144,ENY3798,E170,18000,ZID,Green,No,Indianapolis,Indiana
26-Jul-21,0206,RPA5594,E75S,800,CHS,Green,No,Charleston ,South Carolina
26-Jul-21,0241,SKW5590,CRJ9,11000,ZFW,Green,No,Fort Worth,Texas
26-Jul-21,0255,RPA4516,E75L,12000,BUF,Green,No,Buffalo,New York
26-Jul-21,0258,N18JC,COUR,6500,ZMP,Green,No,Dodge Center,Minnesota
26-Jul-21,0318,JIA5434,CRJ7,11000,ZJX,Green,No,Hillard,Florida
26-Jul-21,0325,N511KS,E55P,9000,FSM,Green,No,Fort Smith,Arkansas
26-Jul-21,0340,SHADY99,B350,6000,ZHU,Blue,No,Houston,Texas
26-Jul-21,0354,N73726,C172,5500,SCT,Green,No,San Diego,California
26-Jul-21,0354,EJA768,CL35,5000,SCT,Green,No,San Diego,California
26-Jul-21,0405,SKW5662,CRJ2,12000,ZLC,Blue,No,Salt Lake City,Utah
26-Jul-21,0407,FFT1198,A320,10000,F11,Green,No,Orlando,Florida
26-Jul-21,0411,HAL68,A21N,6000,NCT,Green,No,Mather,California
26-Jul-21,0422,ENY4130,E170,4500,ZFW,Blue,No,Fort Worth,Texas
26-Jul-21,0520,UAL2503,A320,2800,MKC,Blue,No,Kansas City,Missouri
26-Jul-21,0525,ASA834,B738,2800,P80,Green,No,Portland,Oregon
26-Jul-21,0525,UAL1413,B737,33000,ZSE,Green,No,Auburn,Washington
27-Jul-21,0100,AAL2495,B738,8000,MIA,Green,No,Miami,Florida
27-Jul-21,0110,AAL1478,A319,7000,C90,Green,No,Elgin,Illinois
27-Jul-21,0115,N764BK,C172,4500,CKB,Green,No,Clarksburg,West Virginia
27-Jul-21,0152,STAT12,EC35,500,BUF,Green,No,Buffalo,New York
27-Jul-21,0157,EDV4983,CRJ7,12000,ZID,Blue,No,Indianapolis,Indiana
27-Jul-21,0202,EDV4983,CRJ7,11000,CVG,Blue,No,Covington,Kentucky
27-Jul-21,0210,JUS192,DC91,11000,AZO,Green,No,Kalamazoo,Michigan
27-Jul-21,0215,WMU58,SR20,5000,AZO,Green,No,Kalamazoo,Michigan
27-Jul-21,0235,GTI3828,B767,10000,T75,Green,No,St. Charles,Missouri
27-Jul-21,0248,N11527,C150,1800,MKC,Green,No,Kansas City,Missouri
27-Jul-21,0249,SKW3974,CRJ9,6000,M98,Green,No,Minneapolis,Minnesota
27-Jul-21,0302,N1823E,C172,7500,D01,Green,No,Denver,Colorado
27-Jul-21,0307,EDV4904,CRJ9,17100,ZTL,Green,No,Hampton,Georgia
27-Jul-21,0310,N884GT,AS350,1800,FAR,Green,No,Fargo ,North Dakota
27-Jul-21,0310,N6038V,C182,7700,BJC,Green,No,Denver,Colorado
27-Jul-21,0354,FDX1289,A306,10000,M03,Green,No,Memphis,Tennessee
27-Jul-21,0400,AAL513,B738,18000,ZAU,Green,No,Aurora,Illinois
27-Jul-21,0401,N400QF,E50P,5000,SCT,Green,No,San Diego,California
27-Jul-21,0414,ASA1012,B739,6000,M98,Green,No,Minneapolis,Minnesota
27-Jul-21,0435,FDX1660,B752,8000,IND,Blue,No,Indianapolis,Indiana
27-Jul-21,0435,MBK27,P28A,4500,ZMP,Green,No,Dodge Center,Minnesota
27-Jul-21,0442,PINON71,U2,5000,NCT,Green,No,Mather,California
27-Jul-21,0452,N44UD,C172,2000,ZAU,Green,No,Aurora,Illinois
27-Jul-21,0548,SAVE15,UH1,7000,ABQ,Blue,No,Albuquerque,New Mexico
27-Jul-21,0600,AAL364,B738,7500,NCT,Blue,No,Mather,California
27-Jul-21,0600,DAL1420,B739,10000,CHS,Green,No,Charleston ,South Carolina
27-Jul-21,0627,SKW3848,E75L,3000,ZSE,Green,No,Auburn,Washington
27-Jul-21,0637,UPS9812,B752,12500,SDF,Green,No,Louisville,Kentucky
27-Jul-21,0645,GTI110,B763,5000,CVG,Blue,No,Covington,Kentucky
27-Jul-21,0710,SHRF40,AS50,1600,SCT,Green,No,San Diego,California
27-Jul-21,0715,N40KA,AS50,1500,ONT,Green,No,Ontario,California
28-Jul-21,0159,N381ES,C172,2500,FSOC,Green,No,Ashburn,Virginia
28-Jul-21,0240,SWA4428,B737,5000,D10,Green,No,Dallas-Fort Worth,Texas
28-Jul-21,0322,SKW3644,CRJ9,6000,M98,Green,No,Minneapolis,Minnesota
28-Jul-21,0341,N561SA,C172,2500,SCT,Green,No,San Diego,California
28-Jul-21,0417,SKW3805,E75L,2000,LAX,Green,No,Los Angeles,California
28-Jul-21,0453,SKW3650,E75S,26000,ZOA,Green,No,Fremont,California
28-Jul-21,0455,CAP2059,C182,2300,ZMP,Green,No,Dodge Center,Minnesota
28-Jul-21,0459,N96836,C172,3500,FAT,Green,No,Fresno,California
28-Jul-21,0514,SKW4738,CRJ2,2000,FAT,Green,No,Fresno,California
28-Jul-21,0516,N20830,C172,6000,APA,Green,No,Denver,Colorado
28-Jul-21,0519,SKW3560,E75L,26000,ZOA,Green,No,Fremont,California
28-Jul-21,0524,N40200,PA23,40000,SMF,Green,No,Sacramento,California
28-Jul-21,0549,ENY4130,E170,5500,ZFW,Blue,No,Fort Worth,Texas
28-Jul-21,0725,RED82,C130,1200,CVS,Green,No,Clovis,New Mexico
28-Jul-21,0900,SCX3052,B738,2000,P80,Green,No,Portland,Oregon
28-Jul-21,0902,DAL2336,A321,6000,L30,Green,No,Las Vegas,Nevada
28-Jul-21,0939,FDX1078,B752,11000,CHS,Green,No,Charleston ,South Carolina
28-Jul-21,1002,LN897MD,C25M,11000,SCT,Green,No,San Diego,California
29-Jul-21,0224,N428DS,DA40,1200,LUK,Green,No,Cincinnati,Ohio
29-Jul-21,0240,SWA4653,B38M,10000,I90,Green,No,Houston,Texas
29-Jul-21,0244,AAL691,B738,10000,C90,Green,No,Elgin,Illinois
29-Jul-21,0303,ENY3683,E145,5800,ACT,Green,No,Waco,Texas
29-Jul-21,0304,UPS1291,B763,27000,ZTL,Green,No,Hampton,Georgia
29-Jul-21,0356,N205WH,S22T,7000,JCF,Green,No,Edwards AFB,California
