Incident Date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
8-Feb-23,0232,JBU828,A321,4000,N90,Green,No,Westbury,New York
8-Feb-23,0228,SUB1049,C208,8000,ZTL,Green,No,Hampton,Georgia
8-Feb-23,0222,SWA1794,B38M,19000,ZAU,Green,No,Aurora,Illinois
8-Feb-23,0215,SKW3643,E75L,2800,BIS,Blue,No,Bismarck,North Dakota
8-Feb-23,0210,N65872,C172,4700,CMA,Green,No,Camarillo,California
8-Feb-23,0201,QXE2291,E75L,21000,ZSE,Green,No,Auburn,Washington
8-Feb-23,0200,UAL243,B738,2000,TPA,Green,No,Tampa,Florida
8-Feb-23,0155,N172KD,C172,3500,HSV,Green,No,Huntsville,Alabama
8-Feb-23,0150,N955MT,DA40,5500,ZME,Green,No,Memphis,Tennessee
8-Feb-23,0130,UAL1058,B737,6000,I90,Green,No,Houston,Texas
8-Feb-23,0115,N747AU,PA44,3000,CHS,Green,No,Charleston ,South Carolina
8-Feb-23,0115,N592AC,EC45,Unk,AZO,Unk,No,Kalamazoo,Michigan
8-Feb-23,0045,N882AF,PC12,24000,ZBW,Green,No,Nashua,New Hampshire
8-Feb-23,0038,DAL562,B757,3000,JFK,Green,No,New York,New York
8-Feb-23,0029,715WM,C172,Unk,PDK,Unk,No,Atlanta,Georgia
8-Feb-23,0003,FDY454,C208,4500,T75,Green,No,St. Charles,Missouri
9-Feb-23,2316,N1920,E55P,1200,SBY,Green,No,Salisbury,Maryland
9-Feb-23,1526,UAL825,B738,2100,GSN,Green,No,Fandang,"Saipan, CNMI"
9-Feb-23,1100,UPS796,B752,38000,ZFW,Green,No,Fort Worth,Texas
9-Feb-23,0649,FDX1807,MD11,6000,NCT,Green,No,Mather,California
9-Feb-23,0635,QXE2004,E75L,6000,GPI,Blue,No,Kalispell,Montana
9-Feb-23,0535,SWA2134,B38M,3000,OGG,Blue,No,Kahului,Hawaii
9-Feb-23,0529,SWA2134,B38M,3500,HCF,Blue,No,Honolulu,Hawaii
9-Feb-23,0525,FRG505,SB20,19000,ZTL,Green,No,Hampton,Georgia
9-Feb-23,0457,JBU943,A320,7000,SCT,Green,No,San Diego,California
9-Feb-23,0449,AAL891,B738,2500,SFO,Blue,No,San Francisco,California
9-Feb-23,0415,DAL2338,B752,24000,ZDC,Green,No,Leesburg,Virginia
9-Feb-23,0345,N5513L,C152,4000,SBA,Green,No,Santa Barbara,California
9-Feb-23,0342,N40798,PA28,1600,VNY,Green,No,Van Nuys,California
9-Feb-23,0339,N842HS,R22,600,STS,Green,No,Santa Rosa,California
9-Feb-23,0335,N172PT,C172,2500,RNT,Green,No,Renton,Washington
9-Feb-23,0330,UAL2303,B739,2900,SAN,Green,No,San Diego,California
9-Feb-23,0330,AAL1442,B737,8000,CHS,Green,No,Charleston ,South Carolina
9-Feb-23,0315,N552JA,PA28,2000,FWA,Green,No,Fort Wayne,Indiana
9-Feb-23,0250,N502U,TWEN,2000,ACT,Green,No,Waco,Texas
9-Feb-23,0240,VAR654,SR20,4500,SCT,Green,No,San Diego,California
9-Feb-23,0226,JIA5198,CRJ7,Unk,NCRCC,Green,No,Herndon,Virginia
9-Feb-23,0208,JIA5198,CRJ7,2200,DCA,Green,No,Washington,District of Columbia
9-Feb-23,0205,VVSA20,H60,4000,NFG,Green,No,Oceanside,California
9-Feb-23,0200,LN793DC,BE20,4200,BIL,Blue,No,Billings,Montana
9-Feb-23,0200,N3179J,C172,6500,PHL,Green And Blue,No,Philadelphia,Pennsylvania
9-Feb-23,0148,KSF40,C172,1900,CLE,Green,No,Cleveland,Ohio
9-Feb-23,0145,N282BG,P28A,3000,TOL,Green,No,Toledo,Ohio
9-Feb-23,0145,AIP1594,B190,8600,BIL,Blue,No,Billings,Montana
9-Feb-23,0133,N3MR,GL5T,1500,TEB,Green,No,Teterboro,New Jersey
9-Feb-23,0125,RPA5852,E75S,6000,PHL,Green,No,Philadelphia,Pennsylvania
9-Feb-23,0119,ELVIS42,C17,20000,ZME,Green,No,Memphis,Tennessee
9-Feb-23,0052,JEDI162,C172,4000,TPA,Green,No,Tampa,Florida
9-Feb-23,0029,N715WM,C172,3000,PDK,Green,No,Atlanta,Georgia
9-Feb-23,0009,DAL2498,A320,Unk,D21,Unk,No,Detroit,Michigan
9-Feb-23,0007,UAL1069,B739,13000,ZAU,Green,No,Aurora,Illinois
9-Feb-23,0007,PYRO21,C17,7000,MYR,Green,No,Myrtle Beach,South Carolina
10-Feb-23,1242,ATN3329,B763,10000,NCT,Red,No,Mather,California
10-Feb-23,1006,AAL145,B772,12000,N90,Green,No,Westbury,New York
10-Feb-23,0924,KFS16,LJ35,35000,ZTL,Green,No,Hampton,Georgia
10-Feb-23,0740,JBU89,A321,1700,SAN,Green,No,San Diego,California
10-Feb-23,0730,DAL678,A321,1700,SAN,Green,No,San Diego,California
10-Feb-23,0725,SKW4629,E75L,1300,SAN,Green,No,San Diego,California
10-Feb-23,0621,HAL546,B712,1300,OGG,Green,No,Kahului,Hawaii
10-Feb-23,0619,TIGER21,C17,1500,HCF,Green,No,Honolulu,Hawaii
10-Feb-23,0528,N310FS,C172,5500,ZMA,Blue,No,Melbourne,Florida
10-Feb-23,0415,SWA491,B737,5000,PCT,Green,No,Warrenton,Virginia
10-Feb-23,0402,UAL1741,B38M,13000,CLT,Green,No,Charlotte,North Carolina
10-Feb-23,0335,AAY2956,A320,3500,GSP,Green,No,Greer,South Carolina
10-Feb-23,0320,N18NR,C208,4000,BFL,Green,No,Bakersfield,California
10-Feb-23,0320,NDU54,P28A,6000,ZMP,Green,No,Dodge Center,Minnesota
10-Feb-23,0306,N482G,KODI,11000,S46,Green,No,Burien,Washington
10-Feb-23,0236,SUB1049,C208,8000,ZTL,Green,No,Hampton,Georgia
10-Feb-23,0231,N27528,PA31,7000,ZJX,Green,No,Hillard,Florida
10-Feb-23,0230,N859JT,C172,1200,TIW,Green,No,Tacoma,Washington
10-Feb-23,0225,LN561SR,C560,4000,DVT,Green,No,Phoenix,Arizona
10-Feb-23,0158,ENY4246,E170,31000,ZFW,Green,No,Fort Worth,Texas
10-Feb-23,0129,EJA427,E55P,11000,AUS,Green,No,Austin,Texas
10-Feb-23,0100,N224VS,C172,6000,BJC,Green,No,Denver,Colorado
10-Feb-23,0100,MSTR3,EC135,200,PCT,Green,No,Warrenton,Virginia
10-Feb-23,0040,N44LM,C182,3500,RDG,Green,No,Reading,Pennsylvania
10-Feb-23,0027,SWA1859,B38M,24000,ZID,Green,No,Indianapolis,Indiana
11-Feb-23,2346,NKS1922,A20N,3000,F11,Green,No,Orlando,Florida
11-Feb-23,2326,AAL436,A321,2700,CLT,Green,No,Charlotte,North Carolina
11-Feb-23,2320,GJS4181,CRJ7,7000,ELM,Green,No,Elmira/Corning,New York
11-Feb-23,2049,N787SP,C172,1500,RHV,Green,No,San Jose,California
11-Feb-23,1120,AIP5014,BE99,3000,ZLC,Green,No,Salt Lake City,Utah
11-Feb-23,0616,WSN1,B350,2400,LAX,Green,No,Los Angeles,California
11-Feb-23,0545,AAL2035,B38M,3000,SFO,Green,No,San Francisco,California
11-Feb-23,0545,SKW3432,E75L,3000,SFO,Green,No,San Francisco,California
11-Feb-23,0542,AAL203,B737,3000,NCT,Green,No,Mather,California
11-Feb-23,0540,DAL1076,A321,10500,ABQ,Green,No,Albuquerque,New Mexico
11-Feb-23,0515,AAY98,A319,3000,SBA,Green,No,Santa Barbara,California
11-Feb-23,0437,DAL2861,B739,10000,CMH,Green,No,Columbus,Ohio
11-Feb-23,0424,JBU2715,A321,2500,SCT,Green,No,San Diego,California
11-Feb-23,0415,ENY3611,E170,13000,ZHU,Green,No,Houston,Texas
11-Feb-23,0345,N24512,C152,4500,SCT,Green,No,San Diego,California
11-Feb-23,0334,SKW3753,CRJ9,11500,TRI,Green,No,Bristol/Johnson/Kingsport,Tennessee
11-Feb-23,0326,UAL1287,B739,33000,ZHU,Purple,No,Houston,Texas
11-Feb-23,0323,N725EB,SR22,6000,AGS,Green,No,Augusta,Georgia
11-Feb-23,0320,N1760T,C172,3000,LFT,Green,No,Lafayette,Louisiana
11-Feb-23,0300,SWA138,B738,14000,ZKC,Green,No,Olathe,Kansas
11-Feb-23,0300,SWA2322,B737,27000,STL,Green,No,St. Louis,Missouri
11-Feb-23,0242,KONA295,C206,9500,P50,Green,No,Phoenix,Arizona
11-Feb-23,0233,N8182U,C172,5500,TRI,Green,No,Bristol/Johnson/Kingsport,Tennessee
11-Feb-23,0228,AAL2974,B738,28000,ZMP,Blue,No,Dodge Center,Minnesota
11-Feb-23,0227,SKW3447,E75L,2500,NCT,Green,No,Mather,California
11-Feb-23,0208,SWA1545,B737,4000,P50,Green,No,Phoenix,Arizona
11-Feb-23,0206,VTS2807,MD80,2500,LRD,Green,No,Laredo,Texas
11-Feb-23,0155,AAL2264,B738,9000,MIA,Green,No,Miami,Florida
11-Feb-23,0150,N275AM,PA28,7500,D01,Blue,No,Denver,Colorado
11-Feb-23,0145,N324SM,C206,6000,S56,Unk,No,Salt Lake City,Utah
11-Feb-23,0145,ASA313,B739,2800,S46,Green,No,Burien,Washington
11-Feb-23,0138,N5366T,C172,500,SLE,Blue,No,Salem,Oregon
11-Feb-23,0133,N885GT,C172,3500,LZU,Green,No,Lawrenceville,Georgia
11-Feb-23,0115,UAL47,B777,4000,I90,Green,No,Houston,Texas
11-Feb-23,0054,FFT1118,A20N,Unk,MDT,Unk,No,Harrisburg,Pennsylvania
11-Feb-23,0013,N665CS,C172,1500,LAF,Green,No,Lafayette,Indiana
12-Feb-23,2302,N836CM,CL60,1000,ILG,Green,No,Wilmington,Delaware
12-Feb-23,1801,UAL825,B738,500,GSN,Green,No,Fandang,"Saipan, CNMI"
12-Feb-23,1515,AAH16,B733,2000,HCF,Green,No,Honolulu,Hawaii
12-Feb-23,1343,UAL2428,B739,5000,P50,Green,No,Phoenix,Arizona
12-Feb-23,1335,SWA1324,B738,5000,P50,Green,No,Phoenix,Arizona
12-Feb-23,0625,KAL086,B77W,20000,ZNY,Green,No,Ronkonkoma,New York
12-Feb-23,0610,N908FG,C172,5500,PHL,Green,No,Philadelphia,Pennsylvania
12-Feb-23,0505,ASA940,B738,15000,ZSE,Green,No,Auburn,Washington
12-Feb-23,0433,N856LF,PC12,3200,GEG,Blue,No,Spokane ,Washington
12-Feb-23,0420,SKYT96Q,C172,1700,DAL,Green,No,Dallas ,Texas
12-Feb-23,0350,UAL498,B739,34000,ZLC,Green,No,Salt Lake City,Utah
12-Feb-23,0312,N76UD,C172,4000,T75,Green,No,St. Charles,Missouri
12-Feb-23,0258,AAL1719,A21N,4000,P50,Green,No,Phoenix,Arizona
12-Feb-23,0253,SWA523,B738,10000,MCI,Green,No,Kansas City,Missouri
12-Feb-23,0250,AAL722,B788,1000,PHL,Green,No,Philadelphia,Pennsylvania
12-Feb-23,0250,ASH5739,CRJ9,4000,P50,Green,No,Phoenix,Arizona
12-Feb-23,0247,SKW3701,E75L,20000,ZOB,Green,No,Oberlin,Ohio
12-Feb-23,0223,N4162M,HELO,4000,BOI,Green,No,Boise,Idaho
12-Feb-23,0222,SWA2094,B737,2300,LIT,Green,No,Little Rock,Arkansas
12-Feb-23,0215,N1663F,C172,3600,PAE,Green,No,Everett,Washington
12-Feb-23,0210,N5495K,C172,16500,ZAB,Green,No,Albuquerque,New Mexico
12-Feb-23,0205,N628RM,SR22,3500,NCT,Green,No,Mather,California
12-Feb-23,0202,AWI3755,CRJ2,4000,MKE,Green,No,Milwaukee,Wisconsin
12-Feb-23,0136,N608AD,LJ45,2500,SAT,Green,No,San Antonio,Texas
12-Feb-23,0101,KSF39,C172,2400,ERI,Green,No,Erie,Pennsylvania
12-Feb-23,0057,N48757,C152,2500,PBI,Green,No,West Palm Beach,Florida
12-Feb-23,0053,UAL2618,A320,37000,ZOB,Green,No,Oberlin,Ohio
12-Feb-23,0038,UAL1510,B739,34000,ZKC,Green,No,Olathe,Kansas
12-Feb-23,0014,N357SB,SR22,1400,OPF,Green,No,Miami,Florida
12-Feb-23,0014,RPA4456,E170,5000,IND,Green,No,Indianapolis,Indiana
12-Feb-23,0005,AAL309,B738,12000,MIA,Green,No,Miami,Florida
13-Feb-23,2330,N36456,PA28,4500,N90,Blue,No,Westbury,New York
13-Feb-23,0555,HAL552,B712,2000,HCF,Green,No,Honolulu,Hawaii
13-Feb-23,0452,FFT2051,A20N,11000,ZAU,Green,No,Aurora,Illinois
13-Feb-23,0408,UAL1116,B38M,32000,ZAB,Green,No,Albuquerque,New Mexico
13-Feb-23,0357,ATN1450,B762,7000,I90,Green,No,Houston,Texas
13-Feb-23,0345,AC1,HELO,1300,PNS,Green,No,Pensacola,Florida
13-Feb-23,0322,SRVY1,C208,7500,U90,Green,No,Tucson,Arizona
13-Feb-23,0320,N9477V,C150,877,CMA,Green,No,Camarillo,California
13-Feb-23,0308,ASA611,B739,14000,P50,Green,No,Phoenix,Arizona
13-Feb-23,0257,N744TA,C172,6000,ZFW,Green,No,Fort Worth,Texas
13-Feb-23,0256,SWA2966,B737,9000,P50,Green,No,Phoenix,Arizona
13-Feb-23,0240,ASA1085,B738,8000,P80,Green,No,Portland,Oregon
13-Feb-23,0225,RPA4358,E75S,2000,DCA,Green,No,Washington,District of Columbia
13-Feb-23,0224,N3975A,CL30,4000,LAS,Blue,No,Las Vegas,Nevada
13-Feb-23,0222,DAL2615,B712,15000,ZTL,Green,No,Hampton,Georgia
13-Feb-23,0220,TROY234,AS50,3600,U90,Green,No,Tucson,Arizona
13-Feb-23,0220,TROY235,AS50,3600,U90,Green,No,Tucson,Arizona
13-Feb-23,0214,DAL873,A321,26500,ZTL,Green,No,Hampton,Georgia
13-Feb-23,0155,TIGRE02,F16,20000,P50,White,No,Phoenix,Arizona
13-Feb-23,0144,UAL1816,B738,2200,CLE,Green,No,Cleveland,Ohio
13-Feb-23,0141,LLION3,EC35,1500,MDT,Green,No,Harrisburg,Pennsylvania
13-Feb-23,0120,N96788,C172,2500,MSY,Green,No,New Orleans,Louisiana
13-Feb-23,0120,AAL1564,B737,10000,SAT,Green,No,San Antonio,Texas
13-Feb-23,0120,SWA2570,B737,10000,SAT,Green,No,San Antonio,Texas
13-Feb-23,0120,UAL1869,A319,10000,SAT,Green,No,San Antonio,Texas
13-Feb-23,0034,NKS1095,A321,2100,MCO,Green,No,Orlando,Florida
13-Feb-23,0005,DAL962,A321,33000,ZTL,Green,No,Hampton,Georgia
13-Feb-23,0003,FTH418,C25B,1600,MIA,Blue,No,Miami,Florida
14-Feb-23,2359,LTA15,Unknown,5500,CLT,Green,No,Charlotte,North Carolina
14-Feb-23,2355,AAL2315,A319,11000,CLT,Green,No,Charlotte,North Carolina
14-Feb-23,2350,VVBR40,H60,2000,ORF,Green,No,Norfolk,Virginia
14-Feb-23,2345,N338BG,P28A,3000,TOL,Blue,No,Toledo,Ohio
14-Feb-23,2340,SWA1011,B737,11000,A80,Green,No,Peachtree City,Georgia
14-Feb-23,2235,G20893,UH60,3400,CMH,Green,No,Columbus,Ohio
14-Feb-23,1130,FDX1718,B763,10000,M98,Green,No,Minneapolis,Minnesota
14-Feb-23,1120,AAH220,B733,5000,HCF,Green,No,Honolulu,Hawaii
14-Feb-23,1107,AAH551,B733,24000,HCF,Green,No,Honolulu,Hawaii
14-Feb-23,1102,TM1,EC35,2000,PHL,Blue,No,Philadelphia,Pennsylvania
14-Feb-23,1052,NKS1168,A20N,35000,ZAU,Green,No,Aurora,Illinois
14-Feb-23,1048,DAL407,A321,19000,ZAU,Green,No,Aurora,Illinois
14-Feb-23,0836,ALFT8,HELO,3000,GEG,Green,No,Spokane ,Washington
14-Feb-23,0452,AAL1525,B738,26000,ZME,Green,No,Memphis,Tennessee
14-Feb-23,0439,DAL2915,A321,7000,M98,Green,No,Minneapolis,Minnesota
14-Feb-23,0425,SHADO55,E300,3000,OKC,Green,No,Oklahoma City,Oklahoma
14-Feb-23,0416,FDX1622,A306,8000,IND,Green,No,Indianapolis,Indiana
14-Feb-23,0410,SKW3137,CRJ7,6200,ZAB,Green,No,Albuquerque,New Mexico
14-Feb-23,0353,FDX1607,B763,12000,IND,Green,No,Indianapolis,Indiana
14-Feb-23,0324,SWG511,B738,36000,ZJX,Green,No,Hillard,Florida
14-Feb-23,0256,N47BR,P47,6500,PVU,Green,No,Provo,Utah
14-Feb-23,0255,SKW3771,CRJ9,16000,ZAU,Green,No,Aurora,Illinois
14-Feb-23,0254,N94618,C172,4000,ZJX,Green,No,Hillard,Florida
14-Feb-23,0250,N8138H,P28A,4400,ZMP,Green,No,Dodge Center,Minnesota
14-Feb-23,0245,EJA837,C700,8000,D01,Green,No,Denver,Colorado
14-Feb-23,0239,SKW5243,E75L,28000,ZAU,Green,No,Aurora,Illinois
14-Feb-23,0237,ASTRA3,B407,1500,CRQ,Green,No,Carlsbad,California
14-Feb-23,0226,SKW4049,CRJ9,2100,SBN,Green,No,South Bend,Indiana
14-Feb-23,0222,N997JM,TBM7,4000,ZMP,Blue,No,Dodge Center,Minnesota
14-Feb-23,0222,MNTNA70,BE9L,2000,CRP,Green,No,Corpus Christi,Texas
14-Feb-23,0205,DAL1115,B737,13000,ZHU,Green,No,Houston,Texas
14-Feb-23,0203,N99171,C172,3500,EAU,Green,No,Eau Claire,Wisconsin
14-Feb-23,0202,SKW4241,CRJ2,4000,M98,Green,No,Minneapolis,Minnesota
14-Feb-23,0153,KSU40,C172,4500,ZKC,Green,No,Olathe,Kansas
14-Feb-23,0140,N80380,C172,4500,P31,Green,No,Pensacola,Florida
14-Feb-23,0131,BLKJK1,MH65,1000,DCA,Red,No,Washington,District of Columbia
14-Feb-23,0120,SWA1166,B737,1600,ISP,Green,No,New York,New York
14-Feb-23,0107,N80380,C172,4500,P31,Green,No,Pensacola,Florida
14-Feb-23,0105,N241BL,DA40,9500,ZJX,Green,No,Hillard,Florida
14-Feb-23,0058,TMB125,HDJT,4000,A80,Green,No,Peachtree City,Georgia
14-Feb-23,0056,FWK719,H25B,6000,OKC,Green,No,Oklahoma City,Oklahoma
14-Feb-23,0055,SHOOT6,T38,4000,OKC,Green,No,Oklahoma City,Oklahoma
14-Feb-23,0050,AAL2419,B738,28000,ZTL,Green,No,Hampton,Georgia
14-Feb-23,0035,SWA606,B737,8000,MCI,Green,No,Kansas City,Missouri
14-Feb-23,0030,N471TA,P28A,1800,GTU,Green,No,Georgetown,Texas
14-Feb-23,0019,SWA2529,B737,21000,ZJX,Blue,No,Hillard,Florida
14-Feb-23,0000,DAL1173,A321,7000,A80,Green,No,Peachtree City,Georgia
15-Feb-23,2350,UCA4926,E145,11500,ALB,Green,No,Albuquerque,New York
15-Feb-23,2345,RPA4384,E175,3000,CVG,Green,No,Covington,Kentucky
15-Feb-23,2330,BATON20,C30J,3000,MDT,Green,No,Harrisburg,Pennsylvania
15-Feb-23,2325,MVP430,C560,7800,PHL,Green,No,Philadelphia,Pennsylvania
15-Feb-23,2325,RPA4344,E75L,7000,PCT,Green,No,Warrenton,Virginia
15-Feb-23,2043,N286ME,PA34,1000,FPR,Green,No,Fort Pierce,Florida
15-Feb-23,1515,SWA2120,B737,2500,STL,Green,No,St. Louis,Missouri
15-Feb-23,0700,AIRR1,HELO,1800,OKC,Green,No,Oklahoma City,Oklahoma
15-Feb-23,0515,N4258C,C310,2500,ZOB,Green,No,Oberlin,Ohio
15-Feb-23,0430,JIA5669,CRJ7,11000,ZBW,Green,No,Nashua,New Hampshire
15-Feb-23,0427,DAL2094,BCS1,16000,ZNY,Green,No,Ronkonkoma,New York
15-Feb-23,0402,CHR42,C750,2200,DAL,Green,No,Dallas ,Texas
15-Feb-23,0400,N195TH,C172,5000,ZJX,Green,No,Hillard,Florida
15-Feb-23,0350,UAL1489,B752,2500,LAX,Green,No,Los Angeles,California
15-Feb-23,0348,DPS100,EC45,1500,AUS,Green,No,Austin,Texas
15-Feb-23,0346,AAL2520,A321,10000,D10,Green,No,Dallas-Fort Worth,Texas
15-Feb-23,0343,DAL2275,B712,4000,AVL,Green,No,Asheville,North Carolina
15-Feb-23,0326,N78710,C172,4500,ATL,Green,No,Atlanta,Georgia
15-Feb-23,0325,ERU822,C172,3000,TPA,Green,No,Tampa,Florida
15-Feb-23,0306,N518WF,HELO,1800,GSO,Red,No,Greensboro,North Carolina
15-Feb-23,0237,N738DM,C172,4000,MOB,Green,No,Mobile,Alabama
15-Feb-23,0233,SWQ3953,B738,10000,CRP,Green,No,Corpus Christi,Texas
15-Feb-23,0231,N126JH,BE20,1800,SRQ,Blue,No,Sarasota/Bradenton,Florida
15-Feb-23,0211,DVY419,SF34,18000,ZID,Green,No,Indianapolis,Indiana
15-Feb-23,0205,N195TH,C172,4500,ZJX,Green,No,Hillard,Florida
15-Feb-23,0203,N7164C,P28A,6500,ZJX,Green,No,Hillard,Florida
15-Feb-23,0145,R20652,H60,300,S46,Green,No,Burien,Washington
15-Feb-23,0112,C6507,AS65,2000,I90,Green,No,Houston,Texas
15-Feb-23,0055,TRF441,C172,2800,GYI,Blue,No,Sherman/Denison,Texas
15-Feb-23,0050,C6557,H65,1000,MOB,Green,No,Mobile,Alabama
15-Feb-23,0047,SNC1309,SH36,3500,CAE,Green,No,Columbia,South Carolina
15-Feb-23,0045,AAL2276,A319,27000,ZBW,"Red, Green and Blue",No,Nashua,New Hampshire
15-Feb-23,0032,LN32AE,B06,2000,LEX,Unk,No,Lexington,Kentucky
15-Feb-23,0031,N9725Q,PA60,4500,N90,Blue,No,Westbury,New York
15-Feb-23,0029,N959RW,GA6C,41000,ZJX,Green,No,Hillard,Florida
15-Feb-23,0021,PDT5980,E145,3000,PHL,Green,No,Philadelphia,Pennsylvania
15-Feb-23,0020,N108RF,C208,6500,BHM,Green,No,Birmingham,Alabama
15-Feb-23,0010,RCH162,C17,9000,ORF,Green,No,Norfolk,Virginia
15-Feb-23,0008,DAL1758,B739,12000,A80,Green,No,Peachtree City,Georgia
15-Feb-23,0003,N2950X,C177,4000,AVP,Green,No,Wilkes-Barre/Scranton,Pennsylvania
16-Feb-23,2348,EDV5008,CRJ9,4000,LGA,Green,No,New York,New York
16-Feb-23,2338,GJS4176,CRJ7,2500,RIC,Blue,No,Richmond,Virginia
16-Feb-23,1130,AAL1592,A321,3000,PCT,Green,No,Warrenton,Virginia
16-Feb-23,1130,AAL1592,A321,30,NCRCC,Green,No,Herndon,Virginia
16-Feb-23,0900,UAL427,B737,13000,ZNY,Green,No,Ronkonkoma,New York
16-Feb-23,0655,PETIT32,K35R,5000,GEG,Green,No,Spokane ,Washington
16-Feb-23,0610,SKW5539,E75L,8000,NCT,Green,No,Mather,California
16-Feb-23,0550,UAL696,B737,5900,GPI,Green,No,Kalispell,Montana
16-Feb-23,0521,LBQ790,PC12,6000,N90,Green,No,Westbury,New York
16-Feb-23,0521,N73726,C172,4500,SCT,Green,No,San Diego,California
16-Feb-23,0520,UAL1310,A320,3000,SDF,Green,No,Louisville,Kentucky
16-Feb-23,0502,UAL427,B737,3500,SCT,Green,No,San Diego,California
16-Feb-23,0501,SWA2183,B737,5700,SCT,Green,No,San Diego,California
16-Feb-23,0447,FDY808,C208,6000,SCT,Red,No,San Diego,California
16-Feb-23,0435,NIT271,P28A,5500,ZJX,Blue,No,Hillard,Florida
16-Feb-23,0432,DAL1281,B739,13000,S56,Green,No,Salt Lake City,Utah
16-Feb-23,0426,N986WU,C172,3600,BOI,Green,No,Boise,Idaho
16-Feb-23,0407,N2275T,SR22,9500,N90,Green,No,Westbury,New York
16-Feb-23,0356,N80342,C172,4500,S46,Blue,No,Burien,Washington
16-Feb-23,0336,SWA2003,B38M,3000,LAX,Green,No,Los Angeles,California
16-Feb-23,0324,UAL317,B739,14000,ZID,Green,No,Indianapolis,Indiana
16-Feb-23,0310,ENY3754,E170,3000,GSO,Green,No,Greensboro,North Carolina
16-Feb-23,0308,N668AF,PC12,4000,A90,Green,No,Merrimack,New Hampshire
16-Feb-23,0247,AAL1482,B738,8000,MIA,Green,No,Miami,Florida
16-Feb-23,0247,UAL1495,B738,3000,RDU,Blue,No,Raleigh/Durham,North Carolina
16-Feb-23,0245,SCX103,B738,5000,LAS,Green,No,Las Vegas,Nevada
16-Feb-23,0242,ABLE1,HELO,1000,IAH,Green,No,Houston,Texas
16-Feb-23,0240,N48972,C172,1000,TIW,Green,No,Tacoma,Washington
16-Feb-23,0223,N5254D,C172,4500,M98,Blue,No,Minneapolis,Minnesota
16-Feb-23,0210,N691TC,C172,1500,SDF,Green,No,Louisville,Kentucky
16-Feb-23,0206,MXY117,BCS3,6000,PCT,Green,No,Warrenton,Virginia
16-Feb-23,0205,UAL1592,B39M,35000,ZOB,Green,No,Oberlin,Ohio
16-Feb-23,0200,N386JP,DA40,4500,SAT,Green,No,San Antonio,Texas
16-Feb-23,0155,DAL1893,B739,7000,M98,Green,No,Minneapolis,Minnesota
16-Feb-23,0145,RN109,TEX2,3200,TLH,Green,No,Tallahassee,Florida
16-Feb-23,0135,ENY4161,E170,3000,DFW,Green,No,Dallas-Fort Worth,Texas
16-Feb-23,0113,SWR69J,A333,7000,ZBW,Green,No,Nashua,New Hampshire
16-Feb-23,0106,N141TN,DV20,2000,M03,Green,No,Memphis,Tennessee
16-Feb-23,0051,N278DC,DV20,4500,FWA,Green,No,Fort Wayne,Indiana
16-Feb-23,0043,N278DC,DV20,4500,FWA,Green,No,Fort Wayne,Indiana
16-Feb-23,0023,MTU97,DA40,4500,ZME,Green,No,Memphis,Tennessee
17-Feb-23,2355,FDX711,B767,9000,PCT,Blue And White,No,Warrenton,Virginia
17-Feb-23,1323,FDX1408,B752,11000,GJT,Green,No,Grand Junction,Colorado
17-Feb-23,0600,ASA311,B39M,5500,P80,Green,No,Portland,Oregon
17-Feb-23,0521,N5678B,C172,1300,LGB,Green,No,Long Beach,California
17-Feb-23,0500,SWA1090,B38M,4000,C90,Green,No,Elgin,Illinois
17-Feb-23,0450,AAL1371,B738,10000,DSM,Green,No,Des Moines,Iowa
17-Feb-23,0441,DAL1116,A320,3000,IAH,Green,No,Houston,Texas
17-Feb-23,0440,SKW3411,E175,13000,NCT,Green,No,Mather,California
17-Feb-23,0431,JSX780,E145,22000,ZOA,Green,No,Fremont,California
17-Feb-23,0430,SELMA76,C17,20000,ZSE,Blue,No,Auburn,Washington
17-Feb-23,0429,FDX1818,B752,22000,ZOA,Blue,No,Fremont,California
17-Feb-23,0429,JIA5564,CRJ7,19000,ZTL,Green,No,Hampton,Georgia
17-Feb-23,0417,UAL736,B39M,30000,ZAB,Green,No,Albuquerque,New Mexico
17-Feb-23,0413,NKS2455,A20N,30000,ZAB,Green,No,Albuquerque,New Mexico
17-Feb-23,0350,ASA909,B737,9000,P80,Green,No,Portland,Oregon
17-Feb-23,0311,LXJ556,CL30,14000,NCT,Green,No,Mather,California
17-Feb-23,0255,MXY211,E190,3000,CHS,Green,No,Charleston ,South Carolina
17-Feb-23,0246,AAL1659,A321,28000,ZAB,Green,No,Albuquerque,New Mexico
17-Feb-23,0240,EJA627,C68A,7700,S46,Green,No,Burien,Washington
17-Feb-23,0234,TKK23,PC12,23000,ZJX,Green,No,Hillard,Florida
17-Feb-23,0231,AAL2632,B38M,9000,CLT,Green,No,Charlotte,North Carolina
17-Feb-23,0231,AAL1909,A320,9000,CLT,Green,No,Charlotte,North Carolina
17-Feb-23,0226,UAL1472,B739,6500,I90,Green,No,Houston,Texas
17-Feb-23,0225,EAGLE1,AS350,1400,LGB,Green,No,Long Beach,California
17-Feb-23,0225,DAL557,B739,16000,S46,Green,No,Burien,Washington
17-Feb-23,0205,BVN782,`C208,Unk,SAT,Green,No,San Antonio,Texas
